,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,fold_index
0,-0.06526743666910237,0.08513009444242291,-0.012552143143430863,0.07499244189375824,-0.10057192850895308,0.33449160525843386,-0.07007380513275797,-0.1541308941002773,0.058272145301702195,-0.08936727586207305,-0.1556164412540968,0.10267604085023375,-0.2245050565588017,0.0
1,-0.11229910925871686,0.056220199803991774,0.0038970953685614515,0.038143800060847895,-0.09856272363381574,0.40451339930213775,-0.08389684425717912,-0.21822067392067232,0.1734149128264323,-0.2136346152530296,-0.19142932439898414,0.13313577808551386,-0.23386858342577366,1.0
2,-0.06727718453525904,0.08049786064175254,-0.023312856100425702,0.05358967666521697,-0.08603046902504004,0.35620388065606,-0.051852769669007405,-0.15270511966637912,0.05750726760731884,-0.10048764463663287,-0.17346992169661027,0.12397510179739478,-0.22137871909503845,2.0
3,-0.0831792599542571,0.06821486876064543,0.0019162829394028403,0.06369486607427446,-0.09287760738509976,0.3283528316537313,-0.060079094411831444,-0.14045415631586325,0.06027773321543203,-0.07711879925544418,-0.1769996623963259,0.10449565112219178,-0.22801985300867553,3.0
4,-0.1282038563620136,0.10171130544227981,0.01346899339967027,0.05013622673295244,-0.07866673186635145,0.3644416209948185,-0.09443289043545731,-0.16659543324606776,0.06684279505078813,-0.07756401680164386,-0.14581902171758857,0.09264110032800815,-0.22079675936283863,4.0
