,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,fold_index
0,-0.01824511085772928,0.06900473256240586,-0.02658352208104882,0.08716698743893299,-0.14120189152810897,0.3054757792441461,0.0,-0.2313093148241255,0.059074063848375144,-0.046830412828765246,-0.1972169277599992,0.07752077240628549,-0.4026873399550733,0.0
1,-0.06397496396118828,0.06162306258189785,0.0,0.03854337091183077,-0.16261346615395778,0.3220827640764304,-0.004469595342117387,-0.26805806717212605,0.16351988420666352,-0.16956163773683625,-0.22666859696834235,0.09089008962852092,-0.3946532386110163,1.0
2,-0.0852864751174463,0.09718296281032421,-0.03261009817002702,0.07537722036544461,-0.18319300956513887,0.2898765904578124,0.0,-0.29607763145387384,0.168786693695083,-0.11425551789437634,-0.20409210617722454,0.09025763033227423,-0.397354535085375,2.0
3,-0.09521014210543789,0.08136323988602975,0.0,0.08647609217201516,-0.22729152829551832,0.2634563399923091,0.03448351787945731,-0.29475508227957503,0.17600483157474844,-0.07583724689304186,-0.22229635025039607,0.09290706336637986,-0.4501132257010173,3.0
4,-0.09297671662582,0.09847097355455736,0.0,0.07733231100345127,-0.16263073459440888,0.34648089495699086,-0.01086504527370594,-0.28553662404033203,0.1544931706476802,-0.09195876576672656,-0.19309876917249014,0.06180228609373781,-0.38731296086566896,4.0
