,best_params,fold_index,mae,mae_median,mse,r2
0,"{'alpha': 0.03, 'l1_ratio': 0.03}",0,-0.7520102823954911,-0.671179598772311,-0.8474145295966486,0.11901000793221406
1,"{'alpha': 0.03, 'l1_ratio': 0.03}",1,-0.7642103833050283,-0.6763883781603219,-0.889027051940083,0.08938908962661518
2,"{'alpha': 0.03, 'l1_ratio': 0.03}",2,-0.797096838503265,-0.7127222275767007,-0.9162177718020503,0.08658484780907938
3,"{'alpha': 0.03, 'l1_ratio': 0.03}",3,-0.7867098997277141,-0.7039100234834306,-0.9273754277049986,0.08248012473920385
4,"{'alpha': 0.03, 'l1_ratio': 0.03}",4,-0.7995899994253652,-0.6998120925403832,-0.951371445368626,0.0850106737986005
