,Jitter(%),Jitter(Abs),Jitter:RAP,Jitter:PPQ5,Jitter:DDP,Shimmer,Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,Shimmer:APQ11,Shimmer:DDA,NHR,HNR,RPDE,DFA,PPE,fold_index
0,0.05131629066506965,-0.18087420526866918,0.05488337160432652,0.0,0.055569070599097554,0.011223148429313982,0.006071992703422705,-0.054810080195085986,-0.1661901498353407,0.2404147639497852,-0.05482714025937649,-0.16449475015646492,-0.16028078207135388,0.025349244166792354,-0.22485084557756777,0.2277312827373671,0.0
1,0.0719798594932865,-0.16046422215236758,0.019007508429457285,-0.018564645067286813,0.019516484592334512,0.020503123662810027,0.0,-0.05845250778926899,-0.11759135938251002,0.20487650331232138,-0.058413799514816005,-0.13665757629045708,-0.1869759731562175,0.02404424498019476,-0.23617642264594815,0.21188198373897915,1.0
2,0.06180027142510063,-0.16261612299983935,0.018463238250393487,-0.009248379077779308,0.018899102471203414,0.00791099594913419,0.0017932252490788143,-0.0672374750061482,-0.11467669497732677,0.22152767958669328,-0.06721724617504377,-0.14364441858978672,-0.18138642076076253,0.021942558289800105,-0.2285332079682557,0.23947866417327357,2.0
3,0.09622330038818849,-0.19377210962770292,0.028417852752165556,-0.037376454781619474,0.029146461012101083,0.015871740244094247,0.016676124226310252,-0.06351997425790086,-0.12508496871846686,0.1691641669170354,-0.06342717934270618,-0.14900286713191657,-0.18835325404253161,0.021369045812768862,-0.23318046835525877,0.22454079317932496,3.0
4,0.05639705657170376,-0.15665465739677853,0.02823535615553931,-0.024066852067535296,0.028262263461534737,0.0020151712370127745,0.01318058282516853,-0.054832550229496464,-0.13902288713478947,0.1905667672491421,-0.054895383260631744,-0.13793114732656242,-0.19548599300607739,0.034392665783623745,-0.24341808361170386,0.20592562712810655,4.0
