,best_params,fold_index,mae,mae_median,mse,r2
0,"{'alpha': 0.03, 'l1_ratio': 0.03}",0,-0.7747060830534297,-0.7193694754047212,-0.8510035761807629,0.11125436294957303
1,"{'alpha': 0.03, 'l1_ratio': 0.03}",1,-0.7937140313642453,-0.7311329950180555,-0.8748429801798487,0.10271649869101163
2,"{'alpha': 0.03, 'l1_ratio': 0.03}",2,-0.838868236876654,-0.7803536329615293,-0.9549740989643286,0.08326787977612315
3,"{'alpha': 0.03, 'l1_ratio': 0.03}",3,-0.8129726314846105,-0.7463332134151384,-0.9187541768491517,0.09665076218741331
4,"{'alpha': 0.03, 'l1_ratio': 0.001}",4,-0.8142964603131657,-0.7581897667414175,-0.9098835158901741,0.09329111008614366
