,best_params,fold_index,mae,mae_median,mse,r2
0,"{'alpha': 0.03, 'l1_ratio': 0.03}",0,-0.36006847116568547,-0.26803573339196257,-0.29847179064192775,0.7487649869921618
1,"{'alpha': 0.03, 'l1_ratio': 0.001}",1,-0.3936299915979313,-0.2579628414919293,-0.37301255423676205,0.6374164342590005
2,"{'alpha': 0.03, 'l1_ratio': 0.03}",2,-0.354494863724881,-0.2657003315048274,-0.22644141487982647,0.759666526676608
3,"{'alpha': 0.03, 'l1_ratio': 0.03}",3,-0.3269211859303623,-0.24508613435963766,-0.2185858402103388,0.7275862462288898
4,"{'alpha': 0.03, 'l1_ratio': 0.03}",4,-0.40159028894529314,-0.3374669526023809,-0.3017446927090543,0.7087950218383612
