,best_params,fold_index,mae,mae_median,mse,r2
0,{'alpha': 0.001},0,-900.7345123474857,-254.70321277941156,-3968314.985988885,-3920518.283526185
1,{'alpha': 0.03},1,-0.49892819232862873,-0.42431142217858886,-0.39452026554473174,0.6023982571572322
2,{'alpha': 0.03},2,-0.4905819131943264,-0.4095050799010379,-0.38289307764748876,0.6057525491779009
3,{'alpha': 0.03},3,-0.6876191784044251,-0.5301133008916039,-0.9358640584824589,0.058828257529198846
4,{'alpha': 0.001},4,-0.4849246815537816,-0.39466210954804193,-0.38041578081801014,0.6303585347923416
