,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,fold_index
0,0.0,0.0,0.0,0.0,0.3964238597738358,0.2043181405127986,0.09754865972403737,0.07246052859040343,0.034862226899324285,0.0,0.0,0.0,0.008785218075394695,0.023358738239519176,0.007485626282459666,0.009241417552630306,0.007170831320994116,0.008058695507802006,0.02126974956270987,0.010389058754668924,0.017068749680316273,0.008594329214555907,0.007011170348797604,0.008786887032127249,0.012659337560661215,0.0031536938342141036,0.0021487495038810013,0.005511366118264966,0.00676100655215208,0.004021726183400674,0.00840934913661442,0.008692472590893383,0.005808411447542745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.4048292883417131,0.20276004620331642,0.10504635389096417,0.06480243555021058,0.039191090150476435,0.0,0.0,0.0,0.008768606806106964,0.0213847760442779,0.008787845273871251,0.009661188410928563,0.009425936743045732,0.009245594483239715,0.020893765423839136,0.008692598996407548,0.013378464011471834,0.008484391571519983,0.008040436108241504,0.008090833038519228,0.006465259443459424,0.0028667923228281197,0.001808187260644584,0.006308649531192978,0.006798508940223057,0.0025347232774230884,0.005578417617811212,0.012977021776809374,0.003178788781458109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0.0,0.0,0.0,0.0,0.4012775821417522,0.20549326294967382,0.09908579610730349,0.07196917720971285,0.03553679905703792,0.0,0.0,0.0,0.008677261802900717,0.02253595478221973,0.00926481982213085,0.010680806642754986,0.008558346029950785,0.00917826589296416,0.019028876709620796,0.009894410728832884,0.01639667150726654,0.008120952425360128,0.006333916310653486,0.009704046677058414,0.009420235861123154,0.0026935756993072264,0.0009627639434543467,0.00558272714490934,0.003818752671197691,0.003261084559452741,0.004246836962693057,0.012148369874228356,0.006128706486440278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3,0.0,0.0,0.0,0.0,0.3985751847372866,0.20747832387948725,0.097730293099109,0.07217858336429436,0.037098819944537814,0.0,0.0,0.0,0.007291682576195745,0.02178034347130743,0.008917199328353866,0.007806600660318793,0.011814449335627973,0.008065033503378411,0.02005296889764274,0.008070891931317405,0.013898886475169512,0.009509373091626553,0.008109317248170378,0.010291691693615324,0.007754298579333067,0.0038572579377917447,0.0022094644457899297,0.006765699164582793,0.007301764591362903,0.003656885283200634,0.0071466563121775385,0.007217681093269318,0.005420649355052761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4,0.0,0.0,0.0,0.0,0.3917580083136606,0.20652307828277583,0.09609381787765364,0.07324450523679368,0.03565735246953933,0.0,0.0,0.0,0.008762500017395921,0.02460588442721953,0.010005408189411771,0.011889948153086307,0.009590358234275181,0.00856038790125991,0.01965080700086874,0.008641942188496465,0.016248304314406534,0.010049021205738116,0.0073123025381565225,0.01034748169935025,0.010806181212141903,0.0021359573715089408,0.0023833366628418116,0.004921018836707488,0.008185851218272805,0.002998785633588491,0.005582078905133458,0.00869915040082771,0.005346531708889064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
