,best_params,fold_index,mae,mae_median,mse,r2
0,"{'bootstrap': False, 'criterion': 'mae', 'max_features': 31, 'min_samples_leaf': 2}",0,-0.2114830677606333,-0.11210739843470874,-0.2593944996172085,0.8425674405444286
1,"{'bootstrap': False, 'criterion': 'mae', 'max_features': 34, 'min_samples_leaf': 1}",1,-0.11056941347282956,-0.07641370171992456,-0.02417330027274667,0.9712316743268024
2,"{'bootstrap': True, 'criterion': 'mse', 'max_features': 34, 'min_samples_leaf': 1}",2,-0.11709828791191118,-0.07516197093783744,-0.026761007508133275,0.9650313540217053
3,"{'bootstrap': True, 'criterion': 'mse', 'max_features': 34, 'min_samples_leaf': 1}",3,-0.1295852870607814,-0.09262436857899686,-0.02965000546027343,0.9580944683870968
4,"{'bootstrap': False, 'criterion': 'mae', 'max_features': 34, 'min_samples_leaf': 4}",4,-0.1975697755304326,-0.10101147111883241,-0.21924604196199382,0.8056200301825748
