,best_params,fold_index,mae,mae_median,mse,r2
0,"{'alpha': 0.03, 'l1_ratio': 0.03}",0,-0.6528878545669596,-0.539502577160553,-0.6323920877957834,-0.008060429256508517
1,"{'alpha': 0.03, 'l1_ratio': 0.03}",1,-0.5071789805232568,-0.38187254067653914,-0.4304577318322943,-0.2243578514566733
2,"{'alpha': 0.03, 'l1_ratio': 0.03}",2,-0.9228741110404012,-0.7320022743752647,-1.4997692547246892,0.1961805755709667
3,"{'alpha': 0.03, 'l1_ratio': 0.03}",3,-0.86712932896307,-0.5942437213182491,-1.5019523491529765,-0.2165659633176904
4,"{'alpha': 0.03, 'l1_ratio': 0.03}",4,-0.6563623555265783,-0.48217901376101446,-0.7534058417211094,0.27048434445082525
