,best_params,fold_index,mae,mae_median,mse,r2
0,{'alpha': 0.03},0,-0.7625821034676241,-0.656933943848273,-0.8537058536361624,-0.019997033416879084
1,{'alpha': 0.00825},1,-0.6479763723786071,-0.5574202092404654,-0.6136494527573262,0.17822551404045162
2,{'alpha': 0.0155},2,-0.83636718697667,-0.7571723101942891,-1.0481325744224361,0.14071325988502403
3,{'alpha': 0.03},3,-0.8387382793822653,-0.7792573969442154,-1.0131106875571303,0.24274325133929897
4,{'alpha': 0.03},4,-0.8032304686972499,-0.8139932206040759,-0.8752688038330307,-0.1624176721601711
