,best_params,fold_index,mae,mae_median,mse,r2
0,"{'bootstrap': False, 'criterion': 'mae', 'max_features': 6, 'min_samples_leaf': 1}",0,-0.667128460576177,-0.5089744410041548,-0.7846872677497346,0.19803228531159378
1,"{'bootstrap': False, 'criterion': 'mae', 'max_features': 6, 'min_samples_leaf': 1}",1,-0.6878496432389904,-0.5405329559605379,-0.8222806968514015,0.15550139342297342
2,"{'bootstrap': False, 'criterion': 'mae', 'max_features': 6, 'min_samples_leaf': 1}",2,-0.6706428954279345,-0.4966989963284669,-0.8225303213964372,0.19915695256361277
3,"{'bootstrap': False, 'criterion': 'mae', 'max_features': 6, 'min_samples_leaf': 1}",3,-0.6971728666061694,-0.5056479013926913,-0.8695671077775781,0.13866103204212588
4,"{'bootstrap': False, 'criterion': 'mae', 'max_features': 6, 'min_samples_leaf': 2}",4,-0.6696109635934747,-0.49591752451953963,-0.8027132880050667,0.20624470692727037
