,best_params,fold_index,mae,mae_median,mse,r2
0,{'alpha': 0.03},0,-0.25823913225146844,-0.18798014682397013,-0.11428276433247478,0.8900047027760201
1,{'alpha': 0.001},1,-0.25239714188243373,-0.1830758779838717,-0.109184736085035,0.9165369057148752
2,{'alpha': 0.03},2,-0.22858950378509216,-0.17533902011334027,-0.08902514440056185,0.8797147453513097
3,{'alpha': 0.03},3,-0.23059666166250958,-0.19458634424447685,-0.08984449333617302,0.923782156449972
4,{'alpha': 0.03},4,-0.23864420518796667,-0.19751677488178337,-0.09425365263691808,0.8758568551713889
