,best_params,fold_index,mae,mae_median,mse,r2
0,"{'alpha': 0.03, 'l1_ratio': 0.03}",0,-0.366522412415505,-0.2807000160959135,-0.25479704622082855,0.7419833518426875
1,"{'alpha': 0.02275, 'l1_ratio': 0.02275}",1,-0.35868016200970065,-0.27619767067939255,-0.23727081946544595,0.765926613831139
2,"{'alpha': 0.03, 'l1_ratio': 0.001}",2,-622948089.2706913,-395119302.7852938,-9.472064126751857e+19,-9.153568579348103e+19
3,"{'alpha': 0.03, 'l1_ratio': 0.0155}",3,-0.3726403335270869,-0.2820197855485823,-0.2567842955931365,0.7421221081671983
4,"{'alpha': 0.001, 'l1_ratio': 0.001}",4,-1080978846.209968,-748756437.2756796,-1.0642561056062359e+20,-1.0988076923349207e+20
