,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,fold_index
0,0.07858322161307485,0.006302206273012998,0.03575739568176621,0.0031168338041521805,0.06824278080426177,0.2794626032318111,0.06154296964112138,0.06381882330667175,0.008772599987113586,0.04719506387871181,0.04449214191554234,0.02811598252491727,0.2745973773378428,0.0
1,0.0771486718910247,0.005048178105817432,0.05839914737125506,0.002239487881170286,0.060058810591746815,0.28021201095446846,0.020087115744859902,0.03902793679334326,0.011657330017328214,0.05463118778545983,0.07258224305524252,0.02164242139673572,0.29726545841154794,1.0
2,0.04002938634978769,0.002309718205553432,0.07043345111475822,0.00537644527603782,0.04789724675224494,0.2720353087716383,0.022375735104604715,0.053546678409534705,0.006296281825872605,0.03326601780071006,0.0719364550433706,0.011432294182618628,0.3630649811632683,2.0
3,0.04877159354042901,0.0009894249569791873,0.035926802856806536,0.006582360121434311,0.07507929383952755,0.2979271166726174,0.01644046186257601,0.048326181679762575,0.006713613040304153,0.02994041356666191,0.08339191027487339,0.015412841039842515,0.3344979865481854,3.0
4,0.0626597765439359,0.004287795799482319,0.03716411802142933,0.000804971498819462,0.0657034144880503,0.3158831668932651,0.03358425557279779,0.04655706711107503,0.007219102856822024,0.03213298904811635,0.06863512837504576,0.019660734522934983,0.3057074792682256,4.0
