,best_params,fold_index,mae,mae_median,mse,r2
0,"{'bootstrap': True, 'criterion': 'mse', 'max_features': 20, 'min_samples_leaf': 1}",0,-0.5503145348594831,-0.41336820628436527,-0.5136569645806592,0.18120850940661137
1,"{'bootstrap': True, 'criterion': 'mse', 'max_features': 16, 'min_samples_leaf': 1}",1,-0.4284971635238303,-0.28089387765567286,-0.42818821560947684,-0.2179026299542346
2,"{'bootstrap': True, 'criterion': 'mae', 'max_features': 18, 'min_samples_leaf': 1}",2,-0.7528811679168679,-0.4855350251581268,-1.1773540645298084,0.3689828861885429
3,"{'bootstrap': False, 'criterion': 'mae', 'max_features': 20, 'min_samples_leaf': 1}",3,-0.7789300657414596,-0.48250747537711197,-1.2990501655177553,-0.05221728033007578
4,"{'bootstrap': False, 'criterion': 'mse', 'max_features': 19, 'min_samples_leaf': 3}",4,-0.515130279657965,-0.3480657258186333,-0.4781088285746949,0.5370518037068414
