,best_params,fold_index,mae,mae_median,mse,r2
0,"{'bootstrap': False, 'criterion': 'mse', 'max_features': 6, 'min_samples_leaf': 1}",0,-0.307320323698021,-2.6645352591003757e-15,-0.3515661031599457,0.641654206942613
1,"{'bootstrap': False, 'criterion': 'mse', 'max_features': 6, 'min_samples_leaf': 1}",1,-0.31968437448382003,-1.0658141036401503e-14,-0.39105941939599764,0.611582646203267
2,"{'bootstrap': False, 'criterion': 'mse', 'max_features': 6, 'min_samples_leaf': 1}",2,-0.31571988494126213,-1.7985612998927536e-14,-0.3791610635721836,0.62036165451559
3,"{'bootstrap': False, 'criterion': 'mse', 'max_features': 6, 'min_samples_leaf': 1}",3,-0.3233236221941277,-9.325873406851315e-15,-0.3938649263851442,0.5911724342187755
4,"{'bootstrap': False, 'criterion': 'mse', 'max_features': 6, 'min_samples_leaf': 1}",4,-0.3124902345444112,-7.993605777301127e-15,-0.3690011597055296,0.6483340303121167
