,best_params,fold_index,mae,mae_median,mse,r2
0,"{'bootstrap': False, 'criterion': 'mae', 'max_features': 32, 'min_samples_leaf': 5}",0,-0.08494382145716878,-0.05396455587893874,-0.01764570978386254,0.9825668209999967
1,"{'bootstrap': False, 'criterion': 'mae', 'max_features': 30, 'min_samples_leaf': 5}",1,-0.08297013801413164,-0.05457133004397091,-0.015624441293625781,0.9842535209675161
2,"{'bootstrap': False, 'criterion': 'mae', 'max_features': 30, 'min_samples_leaf': 4}",2,-0.08198460942359106,-0.053808425810460886,-0.015491092116149083,0.9840495325359085
3,"{'bootstrap': False, 'criterion': 'mae', 'max_features': 31, 'min_samples_leaf': 4}",3,-0.08244138491265968,-0.05464634555473333,-0.01607700507954779,0.9838318153718117
4,"{'bootstrap': False, 'criterion': 'mae', 'max_features': 28, 'min_samples_leaf': 4}",4,-0.08339617787018876,-0.05479737116865435,-0.016533291096010035,0.9839349725915878
