,best_params,fold_index,mae,mae_median,mse,r2
0,{'alpha': 0.001},0,-0.6373379591484475,-0.6698365833767777,-0.531911561140371,0.4578309214113242
1,{'alpha': 0.001},1,-0.6333102322177555,-0.6708966943814711,-0.5290947253655437,0.47447993082046436
2,{'alpha': 0.001},2,-0.6306422265414099,-0.6553177422634686,-0.5277538535890928,0.4715818182595597
3,{'alpha': 0.001},3,-0.6423387075154904,-0.6824698216658481,-0.5330406236420651,0.4467095543993814
4,{'alpha': 0.001},4,-0.6460412546611561,-0.6726631671103178,-0.5511167900927555,0.4747739531390469
