,Lymph_node,radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave_points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave_points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave_points_worst,symmetry_worst,fractal_dimension_worst,Tumor_size,fold_index
0,0.012604390873869997,0.03371071889797675,0.06747309513560053,0.026891950064571693,0.03941885492897116,0.026284976323719324,0.03193284545845889,0.021132156693930246,0.020219543693499785,0.049362892811020256,0.050413258717176085,0.026138613861386127,0.02347395609126129,0.028445975032285842,0.027244941885492896,0.028527765820060277,0.024210073181231168,0.028334050796383986,0.024446835987946624,0.03281532501076194,0.02409814894532932,0.02364614722341799,0.03975462763667672,0.019483426603529908,0.023775290572535513,0.04603529918209212,0.025949203616013775,0.023456736978045626,0.023706414119672815,0.041140766250538106,0.06077916487300907,0.025092552733534227,0.0
1,0.01551354401449016,0.03992325839543404,0.04915973853436827,0.03995901689732856,0.03730755530635211,0.03063926968159102,0.030707279031318636,0.027003919199307135,0.03499118133466154,0.03471658234916691,0.027260243814816218,0.027015636567178588,0.033529664222382606,0.0271843356867271,0.02368241332120439,0.023098149679539697,0.02191676167159995,0.023787431217888986,0.03466562068509437,0.02288620871400711,0.022000017024262828,0.033631372288149296,0.03339836203359853,0.0314071610986929,0.033845894636648687,0.04730561832370928,0.02910174209615605,0.036448586964596796,0.028744428612149365,0.02900643218002466,0.044718388788991384,0.025444185628562828,1.0
2,0.021046731479910607,0.03345774250820019,0.03812204824428957,0.02632794246531135,0.027519287739946507,0.035975015974532495,0.028290600002869613,0.023065471213237685,0.030898324376891287,0.04137210648695852,0.03282365895304646,0.026866428204121807,0.041408219567600574,0.025316961324886016,0.026285156585530992,0.0329351334455604,0.02342790350412212,0.034438538079129305,0.033746820229164316,0.036139284398083206,0.02848813699547038,0.03708140799875599,0.0362168946723268,0.029948973533515444,0.045129352775460846,0.035290431176094095,0.02189469499741146,0.02494143891977991,0.021987423630956012,0.031106089150878223,0.03538817325824464,0.03306360810771323,2.0
3,0.007536007774933005,0.028077984013957506,0.04356015484470695,0.04251113646898537,0.05597163095158643,0.0318114561129307,0.03840537296019995,0.02258749479623813,0.019687503008082433,0.026623705586016767,0.07007135030663833,0.027761432239291856,0.02049650110365908,0.04581279001600416,0.019230239524028622,0.025391416959148896,0.02453429517170799,0.022209172698317584,0.031425303647500846,0.028468454840347185,0.03140189613823585,0.015356328430553077,0.04105375717741354,0.034975310507051265,0.04702479680402605,0.03666411336147068,0.015002386469407596,0.02592912780426437,0.02915693412218677,0.03377119058990156,0.03711110945862057,0.02037964611258685,3.0
4,0.023024910809240393,0.03654943977385677,0.0652304430144853,0.047865105353293996,0.03774137520303214,0.03854088026983077,0.024406443395707317,0.022180679789567264,0.01770300876369492,0.03213413663769151,0.039815891036613406,0.022969122238829534,0.04073018972772206,0.025001348676031987,0.02451446676083675,0.022450163902199356,0.028812419099730566,0.024352221330026555,0.03222789284187205,0.025662600739242144,0.02726800610306617,0.021889296768258477,0.03963708723216334,0.031430821570493366,0.026788146558141945,0.03741301709999569,0.026124527945478624,0.025087633262298913,0.027061936034371615,0.03424271890070919,0.04277334036874354,0.028370728792774372,4.0
