,p1_polar,p1_size,p1_flex,p1_h_doner,p1_h_acceptor,p1_pi_doner,p1_pi_acceptor,p1_polarisable,p1_sigma,p2_polar,p2_size,p2_flex,p2_h_doner,p2_h_acceptor,p2_pi_doner,p2_pi_acceptor,p2_polarisable,p2_sigma,p3_polar,p3_size,p3_flex,p3_h_doner,p3_h_acceptor,p3_pi_doner,p3_pi_acceptor,p3_polarisable,p3_sigma,fold_index
0,0.0,0.12186983288425303,-0.11712443386795833,-0.18372955574782643,0.0,0.09636241385890479,0.0,0.15492693133757543,0.03642253015790897,0.0,0.0,-0.07881763118540071,0.015534710984146969,0.0,0.08380845250367562,0.0,0.10112933217888341,0.0,0.0,0.2061399069952395,0.0,-0.5461715504446966,0.0,0.0,0.0,0.15201152341604984,0.13756527700102592,0.0
1,0.0,0.14798925772722848,-0.11283808977655978,-0.15377520222994728,0.0,0.0,0.0,0.19134512887460148,0.10285634823775748,0.0,0.0334492557048979,-0.09832625399042272,0.0,-0.006642125194479228,0.0978045665227743,0.0,0.10744665351402471,0.0,0.0,0.3438405269878629,0.0,-0.35923674809958667,-0.04140645945278507,-0.368864533020889,0.0,0.28889271750931855,0.17933003188746563,1.0
2,0.0,0.2581258912571518,-0.2519246598244179,-0.14999255800790318,0.0,0.0,0.0,0.1640875022077913,0.038505267079821826,0.0,0.04584128324406659,-0.1125851024788527,0.0,0.0,0.0901219173908983,0.0,0.07211630131809628,0.0,0.0,0.5177904850098657,0.0,-0.3006170082658455,-0.1860169392773434,-0.25285922975614394,0.0,0.213244011024164,0.09837927350196152,2.0
3,0.0,0.37530119384381666,-0.36613037458952685,-0.15241842871830608,0.0,0.07227059872284246,0.045040508872536425,0.2243816691441983,0.011828258546711615,0.0,0.047312344441790506,-0.24258388894939462,-0.051691215923362635,0.1490139760529115,0.0,0.0,0.2692555009887512,0.0,0.0,0.0,0.0,-0.013437994234595563,-0.07009113850660847,0.0,0.0,0.3337361296795829,0.2225267897307007,3.0
4,0.0,0.13669547492053521,-0.1474957525312059,-0.1872468546665883,0.0,0.0,0.0,0.10165650783351489,0.15026833917396795,0.0,0.0,-0.10688898725076908,0.0,0.0,0.1518086496234526,0.0,0.05855363541804367,0.0,0.0,0.46415791578703436,-0.046113840527700414,-0.3523832419057939,0.0,-0.27845650441605485,0.0,0.2860426286008471,0.0,4.0
