,climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,fold_index
0,0.18276658780678692,0.03253001629937499,0.17081788597302844,0.07299639763836997,0.03396363525139247,0.8264926441026759,-0.08033955617849399,0.8985459375143734,-0.0032211555208761966,-0.18130742248013593,-0.1887778672652015,-0.18876697840703333,-0.5507188569495445,0.014038806423082716,-0.0019170620661070725,0.045177658204252256,-0.002679955854681258,-0.550599476069826,0.0
1,0.1833484319911063,0.03153875441870535,0.17125323731886447,0.08846628087865518,0.02897242585635987,0.8360539961469697,-0.07525771747853222,0.9129906314358434,0.005418527372711356,-0.19253391610122375,-0.19067029282842457,-0.19062158574057586,-0.552007491847174,0.0207953332361314,-0.004699986610857777,0.042005344397200516,-0.003723610827025704,-0.5505082080430193,1.0
2,0.16294091208692962,0.008030740201097756,0.18614703713781486,0.0627909715226639,0.03849366420097733,0.8667658183379041,-0.06033178478460649,0.947784837776587,0.005071753719888247,-0.15690933580596517,-0.14236520673439518,-0.14233845764935354,-0.638094671333653,0.0316465283440696,-0.0027018048491112465,0.030251945401749136,-0.004150176552374016,-0.6378937835225221,2.0
3,0.18126368314339303,0.03417413657977603,0.16395907347209773,0.08325736533618583,0.037340458863718666,0.8269659376294588,-0.07634584680959157,0.8954077383062873,0.0005886325870032775,-0.15570212727325083,-0.214857394538173,-0.21480588565139433,-0.5382320283445284,0.013652438252583764,-0.004582807813773735,0.04458598882869974,-0.0028251956938016567,-0.5373848321112703,3.0
4,0.1770249845659583,0.03273108815074183,0.1680542752490146,0.06987098086829786,0.033916762698759,0.8275139857867255,-0.08104322817234648,0.9031224060167963,-0.003307446712947963,-0.17688222835587825,-0.1598832141193796,-0.15983459588015428,-0.5951051301705298,0.020454409440823294,-0.005514651954588419,0.03389398263539658,-0.00348707506872868,-0.5907334594421401,4.0
