,Jitter(%),Jitter(Abs),Jitter:RAP,Jitter:PPQ5,Jitter:DDP,Shimmer,Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,Shimmer:APQ11,Shimmer:DDA,NHR,HNR,RPDE,DFA,PPE,fold_index
0,0.05357204854671446,0.07271732079081278,0.0499059977907633,0.0563619741295634,0.0515480228204796,0.05462987242925787,0.05455836540941842,0.05069500309576532,0.05547019772636938,0.06618286361746085,0.053195564515021415,0.060374167188589276,0.0773825625291106,0.07078956897793608,0.10478033191307601,0.06783613851966125,0.0
1,0.05248195562923419,0.07455134376390765,0.05114874657023066,0.05502538366615473,0.05261382487470103,0.05223522058512633,0.05291805724100512,0.0543206338451939,0.054612797589922726,0.0658004590769674,0.05341772055968627,0.0600546855056416,0.07849762286517926,0.0733099964961883,0.10032095167634056,0.06869060005452024,1.0
2,0.0531759978267786,0.0748710470934657,0.049759582920642594,0.054849770539881416,0.051825817431309915,0.052772718269229114,0.0542308985986331,0.053102054980932054,0.054503890550420826,0.06661492215387457,0.05490193841707117,0.06258682734799587,0.07579914092531088,0.06667718564767897,0.10434095301462964,0.06998725428214558,2.0
3,0.0529283997477467,0.07994440182180335,0.04825970407116486,0.05231682551504854,0.04852349676426086,0.05269871166318782,0.04969543480083878,0.050607096387318695,0.04969214694733728,0.0630015223022386,0.05074654024070541,0.06241298311770758,0.07645069162356372,0.07241143553663788,0.11605681057347439,0.07425379888696554,3.0
4,0.05123579579781871,0.0827898241497908,0.046531989610724064,0.05639303988936776,0.05194288860195278,0.046245354757468125,0.04665394813051632,0.04958270693269128,0.049279143801596016,0.05968448267614826,0.05108437635385221,0.06145120970939416,0.08535536081347725,0.0660889443184493,0.12351021470990543,0.07217071974684745,4.0
