,best_params,fold_index,mae,mae_median,mse,r2
0,"{'alpha': 0.03, 'l1_ratio': 0.03}",0,-0.4851469436120406,-0.396217031363828,-0.374417945879298,0.6300916681007229
1,"{'alpha': 0.00825, 'l1_ratio': 0.001}",1,-0.4779616447101125,-0.38747403988089946,-0.37395676783681825,0.6231223700651473
2,"{'alpha': 0.02275, 'l1_ratio': 0.03}",2,-0.48013494513924465,-0.39917272483691557,-0.37498015969976534,0.6139001180726473
3,"{'alpha': 0.0155, 'l1_ratio': 0.03}",3,-0.4813800586055949,-0.39479676093145244,-0.3738665073059869,0.624013136370229
4,"{'alpha': 0.00825, 'l1_ratio': 0.03}",4,-0.4846661183071681,-0.3952383834964944,-0.37963438826216755,0.6311177963787641
