,best_params,fold_index,mae,mae_median,mse,r2
0,{'alpha': 0.00825},0,-0.3624348888719301,-0.27893298841973996,-0.24771437737446933,0.7491555169162261
1,{'alpha': 0.02275},1,-0.3675922133140715,-0.2818741244213293,-0.24980148417291287,0.7535648108684676
2,{'alpha': 0.03},2,-0.3762054786046397,-0.2837189730478594,-0.26752007544140516,0.7414752134131712
3,{'alpha': 0.00825},3,-0.3689011344088026,-0.28639220403605187,-0.24864724396507634,0.7502938139747201
4,{'alpha': 0.00825},4,-0.3568341002502377,-0.2787890021910304,-0.23571174777296672,0.7566357568800526
