,best_params,fold_index,mae,mae_median,mse,r2
0,"{'bootstrap': False, 'criterion': 'mse', 'min_samples_leaf': 2}",0,-0.3647227065448268,-0.08916413747846766,-0.4261146377491495,0.02201013153412501
1,"{'bootstrap': False, 'criterion': 'mse', 'min_samples_leaf': 1}",1,-0.3741044468059158,-0.08760317071177584,-0.44078655543603446,0.026765904836954735
2,"{'bootstrap': True, 'criterion': 'mse', 'min_samples_leaf': 3}",2,-0.3432885328756735,-0.09307223476596178,-0.385674507687005,0.0326756471543701
3,"{'bootstrap': False, 'criterion': 'mse', 'min_samples_leaf': 3}",3,-0.3606048886402939,-0.0938421225024566,-0.4151968526414608,0.0349785453343352
4,"{'bootstrap': True, 'criterion': 'mse', 'min_samples_leaf': 5}",4,-0.3739368468698443,-0.17952829965691305,-0.4239165145719679,0.0036115569910426526
