,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,fold_index
0,0.07740382941678947,0.006935899629129822,0.03303760544125476,0.0059606108495071355,0.04045079105841103,0.30589934455270285,0.05931939496618763,0.07024180075973596,0.012520447259508027,0.0334426468835967,0.04066332881644362,0.03828909494695334,0.27583520541977957,0.0
1,0.05231012343757845,0.00016534982122630212,0.05042386156084713,9.567151877066275e-05,0.032047816378059896,0.46828260501011315,0.010212036984365116,0.012536294349984904,0.004089719297576183,0.015581062527163753,0.02931264154405009,0.0040289820982261,0.3209138354720383,1.0
2,0.03420358267200586,0.0006072860495051388,0.04700751858662652,0.0015957637795018834,0.028372115905250354,0.2860146677917329,0.024412844480998078,0.06060546641555909,0.002317720833534054,0.012990856729438241,0.033695468095824646,0.009294990344648707,0.45888171831537455,2.0
3,0.037923119186892805,0.00024855144279512675,0.005566477274834999,3.9929762344988945e-05,0.044875813889088824,0.4604294308041267,0.012418955751601384,0.05928289370152732,0.002715596871408856,0.011503977128292335,0.0676799101603034,0.00712430193713384,0.2901910420896494,3.0
4,0.025677892435659006,0.001148735054499835,0.017365498828419076,0.00018332173735183995,0.02848351306408861,0.45546270866326233,0.019186751100010536,0.029466906207201823,0.003749087673279704,0.012022367842809679,0.05987053885781377,0.009070564379595622,0.33831211415600815,4.0
