,best_params,fold_index,mae,mae_median,mse,r2
0,"{'bootstrap': True, 'criterion': 'mae', 'max_features': 8, 'min_samples_leaf': 4}",0,-0.31062194413058203,-0.20189540247173327,-0.26318923181342846,0.7784636533457339
1,"{'bootstrap': False, 'criterion': 'mae', 'max_features': 8, 'min_samples_leaf': 1}",1,-0.4829845347932713,-0.2608866541067102,-0.8165886046938154,0.20624224393954504
2,"{'bootstrap': True, 'criterion': 'mse', 'max_features': 8, 'min_samples_leaf': 1}",2,-0.30532772764059685,-0.18298009209666954,-0.22914856018052293,0.75679329947454
3,"{'bootstrap': True, 'criterion': 'mse', 'max_features': 8, 'min_samples_leaf': 1}",3,-0.25577660528787544,-0.18819880689247212,-0.11585998878782867,0.8556088792064477
4,"{'bootstrap': True, 'criterion': 'mae', 'max_features': 8, 'min_samples_leaf': 2}",4,-0.343385408343822,-0.2128992127417273,-0.3512017058347326,0.6610655048818201
