,best_params,fold_index,mae,mae_median,mse,r2
0,"{'bootstrap': True, 'criterion': 'mse', 'max_features': 2, 'min_samples_leaf': 3}",0,-0.8025174129074141,-0.6864929264893873,-0.9564396003453968,0.0011422446376783135
1,"{'bootstrap': True, 'criterion': 'mse', 'max_features': 2, 'min_samples_leaf': 5}",1,-0.7997659222020437,-0.7220273706465736,-0.9255880762825743,0.05066974454553719
2,"{'bootstrap': True, 'criterion': 'mse', 'max_features': 2, 'min_samples_leaf': 5}",2,-0.83422097202146,-0.7612722737076516,-1.0007788918386074,0.03929734179651512
3,"{'bootstrap': True, 'criterion': 'mse', 'max_features': 2, 'min_samples_leaf': 5}",3,-0.8005770161474897,-0.7349284776882365,-0.9311274849496166,0.08448491987243412
4,"{'bootstrap': True, 'criterion': 'mse', 'max_features': 2, 'min_samples_leaf': 3}",4,-0.8246418607476078,-0.7297629906650833,-0.9853305921364616,0.018107272203785052
