,best_params,fold_index,mae,mae_median,mse,r2
0,"{'alpha': 0.001, 'l1_ratio': 0.03}",0,-0.6370617793597118,-0.6693833709481867,-0.5319117183549241,0.4578307611650059
1,"{'alpha': 0.001, 'l1_ratio': 0.03}",1,-0.633592132791592,-0.671896277232314,-0.5300379774589731,0.47354305150258735
2,"{'alpha': 0.001, 'l1_ratio': 0.03}",2,-0.6307275632693145,-0.6572958056042248,-0.5281424950888507,0.4711926875440674
3,"{'alpha': 0.001, 'l1_ratio': 0.03}",3,-0.6428673856340098,-0.6804922961745719,-0.5333751743714505,0.44636229433339825
4,"{'alpha': 0.001, 'l1_ratio': 0.03}",4,-0.6465386635100078,-0.6742763413100685,-0.5516110538119924,0.47430290928041596
