,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,fold_index
0,0.12881551573386046,0.02703810255636243,0.0364980866996851,0.039486157315467604,0.024900569822045013,0.038982745987134845,0.03110474147488633,0.02579234234117713,0.021907765994666546,0.02915661015673948,0.02355793360100617,0.026988342586093145,0.04922242004875117,0.025809898557255413,0.028786506382967383,0.055903184392974044,0.05043540662553642,0.038203679785782214,0.03715687037571248,0.0209690990662201,0.036191541662784925,0.06689314987500374,0.0186264005502098,0.009648595877870331,0.019394175498839324,0.004318829449792114,0.004211327581176254,0.0
1,0.08762018762560583,0.030987180376474223,0.03600410276904407,0.04415059014953475,0.028650052098686173,0.037933982403603156,0.038504562226472624,0.03236299913383274,0.028997071022909948,0.03513440038534102,0.029304366783247316,0.03253021672133986,0.04742077721784931,0.03055583513986072,0.033502371643785084,0.04282231626656464,0.05907300657613401,0.03775445365006826,0.043632839318339146,0.026368829187889457,0.04360192416257024,0.06519854227274621,0.02007195656359132,0.012180926834557152,0.025115261640745724,0.005629943117781467,0.004891304711425559,1.0
2,0.12354470871765216,0.02395457373994846,0.0350907782991314,0.041578750466258516,0.025289618283901236,0.041722360758431894,0.034169725575654,0.026439123867668654,0.023998305662091754,0.027923788524826593,0.02503170653834202,0.02588588547050531,0.04717449613710242,0.02309847599908239,0.025616376905669716,0.05573067421786365,0.056409026400729916,0.03560168016259376,0.04076734309948026,0.019335098580824325,0.04018370584127081,0.06540193437402006,0.016659678494010895,0.010025664745116323,0.020661758939225016,0.003974953929947558,0.004729806268650921,2.0
3,0.09910335138169762,0.03384160668025718,0.03621026244695209,0.039845678672747194,0.02777641331819715,0.03558960425527268,0.037699553246936496,0.02653082384813576,0.0276462993046359,0.03423057535166142,0.024847197768533422,0.02599090185582945,0.04295023028342925,0.03158457559082809,0.035636425908685744,0.04659238974854842,0.06033715418765864,0.03466028870577511,0.03898952011028073,0.02997982865788488,0.03994185905463323,0.06769323422075972,0.020051058651365094,0.010253832031728716,0.022679087965170697,0.004698724309630994,0.0046395224427643236,3.0
4,0.10233525622284523,0.02407620220401309,0.038884449495346946,0.048569424307711676,0.027823942205606085,0.03886432514882963,0.036303538642514115,0.030100405138511005,0.02600490019619674,0.03236029352253615,0.027396837922293176,0.02996706403161599,0.05655037661455356,0.02948155454870354,0.033613293940231555,0.047109222898029185,0.054747423765398685,0.03479682668755742,0.0404747447863537,0.027121775277100163,0.04123054087864125,0.06570725962220245,0.019175957469783664,0.012931266233876106,0.024315728198805734,0.005403925265426447,0.004653464775316688,4.0
