,best_params,fold_index,mae,mae_median,mse,r2
0,{'C': 3},0,-0.5792973928213452,-0.34669287931283677,-0.7883401686866195,0.22361879182867384
1,{'C': 5},1,-0.6014739983059653,-0.3635528469641167,-0.8276627088576184,0.21512647996897294
2,{'C': 0.5},2,-0.5588972094580982,-0.3464907713959802,-0.7273026924898774,0.22972142590504951
3,{'C': 0.5},3,-0.569473219170551,-0.3378717171852309,-0.7524926450462327,0.23640467831481338
4,{'C': 10},4,-0.5752189571633964,-0.3485229301422057,-0.7674074522609619,0.23346123604251579
