,best_params,fold_index,mae,mae_median,mse,r2
0,"{'bootstrap': False, 'criterion': 'mse', 'min_samples_leaf': 1}",0,-0.3918187136092142,-0.37637503724437676,-0.21938942317426596,0.4578468758150074
1,"{'bootstrap': True, 'criterion': 'mse', 'min_samples_leaf': 2}",1,-0.4627273282344498,-0.44015457237792566,-0.34258780421123086,0.5873158256946938
2,"{'bootstrap': True, 'criterion': 'mse', 'min_samples_leaf': 1}",2,-0.4622983141783855,-0.44402124544003685,-0.24676918758691965,0.1753208956928396
3,"{'bootstrap': True, 'criterion': 'mse', 'min_samples_leaf': 1}",3,-0.9206294197621984,-0.7041985943761648,-2.2354809693286706,0.4803361417387083
4,"{'bootstrap': True, 'criterion': 'mse', 'min_samples_leaf': 1}",4,-0.3723259129322928,-0.3288417236343126,-0.19307419009953822,0.7003188877089532
