,best_params,fold_index,mae,mae_median,mse,r2
0,"{'bootstrap': True, 'criterion': 'mse', 'min_samples_leaf': 2}",0,-0.6734018832992235,-0.4852527476275075,-0.8696399193050408,0.11937135688608236
1,"{'bootstrap': True, 'criterion': 'mse', 'min_samples_leaf': 2}",1,-0.6660079458186084,-0.4880901800619529,-0.8543336241413859,0.15717927399912734
2,"{'bootstrap': True, 'criterion': 'mse', 'min_samples_leaf': 2}",2,-0.6809507166971264,-0.500517410128762,-0.8838132063609341,0.145904769277299
3,"{'bootstrap': True, 'criterion': 'mse', 'min_samples_leaf': 2}",3,-0.6793426288115066,-0.4982527823197218,-0.8721378568103167,0.12414787133955152
4,"{'bootstrap': True, 'criterion': 'mse', 'min_samples_leaf': 1}",4,-0.6657390372945412,-0.506480197625494,-0.8121869514345544,0.16144500825581376
