,best_params,fold_index,mae,mae_median,mse,r2
0,{'C': 0.3},0,-0.6290437166248266,-0.6284851232213491,-0.5349116796093256,0.454772947896925
1,{'C': 0.3},1,-0.6304527805728771,-0.6085348173581313,-0.5505059442843542,0.453213369828654
2,{'C': 0.3},2,-0.6284353656025943,-0.5996250901012721,-0.5512267096728712,0.44807941491812897
3,{'C': 0.3},3,-0.6362925179065819,-0.6414450582769902,-0.5439661842938195,0.43536893971950485
4,{'C': 0.3},4,-0.6474192629921115,-0.6091341184257563,-0.5843757358551961,0.44307746898252265
