,best_params,fold_index,mae,mae_median,mse,r2
0,"{'alpha': 0.001, 'l1_ratio': 0.03}",0,-1406449624.2147627,-155705239.60117358,-1.640339180231481e+21,-1.6764628632965853e+21
1,"{'alpha': 0.02275, 'l1_ratio': 0.02275}",1,-516756661.582591,-204548046.29378557,-2.1132134555596885e+20,-2.1703121883481178e+20
2,"{'alpha': 0.03, 'l1_ratio': 0.03}",2,-0.31603109706738314,-0.24157859433848125,-0.18361186879241723,0.8212293398502715
3,"{'alpha': 0.00825, 'l1_ratio': 0.0155}",3,-0.7853870373439327,-0.454052827178,-1.5502693936967995,-0.5356002172577943
4,"{'alpha': 0.02275, 'l1_ratio': 0.0155}",4,-575335151.5093645,-72565706.35355093,-6.30471762368205e+20,-6.234359216307082e+20
