,best_params,fold_index,mae,mae_median,mse,r2
0,{'alpha': 0.03},0,-0.31997659976489184,-0.2381730221274661,-0.1914762051735284,0.8043070902366188
1,{'alpha': 0.02275},1,-0.30752032767342735,-0.2343395015214652,-0.17262147886782975,0.822714312852838
2,{'alpha': 0.0155},2,-0.3159460641378042,-0.23726294740036746,-0.1839462870784756,0.8209037390154343
3,{'alpha': 0.00825},3,-0.31913839782605413,-0.24357846170684372,-0.1882311110084432,0.813549995804295
4,{'alpha': 0.02275},4,-0.3179297298893527,-0.23611192221768346,-0.19009894648763698,0.8120224901756465
