,climbRate,Sgz,p,q,curPitch,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SeTime1,SeTime2,SeTime3,SeTime4,SeTime5,SeTime6,SeTime7,SeTime8,SeTime9,SeTime10,SeTime11,SeTime12,SeTime13,SeTime14,diffSeTime1,diffSeTime2,diffSeTime3,diffSeTime4,diffSeTime5,diffSeTime6,diffSeTime7,diffSeTime8,diffSeTime9,diffSeTime10,diffSeTime11,diffSeTime12,diffSeTime13,diffSeTime14,alpha,Se,fold_index
0,12690213.42172967,-70771018.6799582,104502074.89970635,94137237.54220052,289847443.1565486,30101536.33239113,-29968865.421789303,20926603.907284953,87177422.88086978,3730672.3755072993,-5372609.134138393,-24450926.163068775,-38740247.404569805,-49812551.77006113,-49812551.77006113,-65656503.504871845,-53710965.41626553,-31742168.7243519,-31742168.7243519,-45281020.81608519,53627976.01339232,3638267.297963346,50395138.66873292,31794242.66481477,30540884.51435865,1183775803.957611,29431735.670297574,-480147190.3272368,22568843.292385228,-8624938287.951973,9380498.402864436,0.0,39301270.75493529,-8723808467.33645,66807031.95414578,-1581940320.9067507,60910641.41489151,1535836555.9293919,8840960.045683075,37232302.43679973,0.0
1,-28976551.64203321,67851377.19103894,-222645552.13764557,90411104.83603428,37790015.18867074,166456645.50439638,-53219734.28815434,64244313.48416644,142264597.53999844,11421229.55768172,13206380.718546228,-5603223.504010779,-5603223.504010779,-7116019.380992997,15836787.871962348,15211712.096366627,-10608742.349341,-11315362.15361018,-122894.32790192174,-2532669.4749094755,-238754.87177957484,-4257657.30556653,-1342039.1310160076,-883329.471638639,70922962.70446636,-7269364073.6929455,10192742.830348315,-1983665467.693276,9696987.764704121,4219256424.184759,17450096.240486085,2931495932.2984633,19207001.38223557,1522946.266345917,25263897.642570484,117689887.25495715,15204033.061230896,365105280.3293945,14785009.617438277,2225229.989975517,1.0
2,0.0,0.01923234270707608,-0.3034517338133467,-0.02160484856852911,0.0,-0.2030431849004792,0.5654954521736335,-0.09324539555785773,0.08122773742019482,0.0,0.0,0.0,-0.036733767367955375,0.0,-0.040760102622199576,-0.036720970504895,-0.036940892297356406,-0.03772965447185711,0.0,0.0,-0.03997096609369574,-0.04375494448450901,-0.043624556457928954,-0.04734576944695332,-0.010649330277112937,-0.008736786340584663,0.0,-0.004881363848465487,-0.016538228413125713,0.0006425768501337448,-0.014479275272726034,0.0,-0.02139408766011534,0.0,-0.0012419292482174684,-0.0003955854800283457,0.0,0.0,-0.039257618723924505,-0.04756314923552444,2.0
3,-2.376306418691502,0.018112394318209664,-0.3603187194923176,-0.677650025394193,-3.115069933616659,-0.20250316280455974,0.42984964932774034,-0.4477687812282117,0.07511721920402661,-0.24746135396938276,-7.163668512057216,-78.2803033751104,56.016998780323796,-33.79707313294301,51.439237591927274,5.022537209931177,33.997574685762295,16.581870427323164,-41.25966587236162,-61.46119049193161,48.825283618040466,-10.082308468946579,11.632766028204882,-20.821464610403158,0.4367991216116692,0.13595584354130316,1.2704524700129605,0.3706820505681591,0.4954376636704981,-0.27833053204582875,-1.4589195704380833,-0.11270733783618564,-0.1317483787020013,0.38627849759116745,0.6015990238268524,0.03084084470184443,0.46156786295398494,0.10261511118215288,-0.09786638517583988,31.06880285982416,3.0
4,-170083.45596447744,35581725.85774966,-68947222.52279797,-18157529.031620655,39095815.36510012,32465406.479149237,11815971.378593037,11737250.539404174,56525761.144410975,-17146765.776409887,47700763.10053333,43988166.12302748,29206551.147445284,32592390.960787866,-15907081.224163106,-13388680.657456025,-24415970.269474227,-13910021.63730512,-14558888.253216155,-7822756.177232356,-25555294.8162929,-18902483.826116845,-12967860.916394401,-7655251.821839823,58595065.9642826,10773194092.41451,-23102376.977900945,3329191625.314027,5374736.690608649,1544336365.6336343,-12013000.385865305,3361712749.8245363,-1186392.4419173424,-33847058.92865941,-412770.0088576963,-22054125.295774188,9271846.03106248,-103483890.716812,24024476.54025283,-8090038.320802374,4.0
