,best_params,fold_index,mae,mae_median,mse,r2
0,{'alpha': 0.001},0,-0.1189247808041709,-0.061843789256152304,-0.08542719764605844,0.9481522453545359
1,{'alpha': 0.001},1,-0.11403967197999561,-0.08742023521951225,-0.02974857424994198,0.9645966143356729
2,{'alpha': 0.001},2,-0.09857388414032797,-0.06057076873558165,-0.022159777665771204,0.9710437874987865
3,{'alpha': 0.001},3,-0.0971065049795011,-0.056406505087968545,-0.022786420254146855,0.9677950462577674
4,{'alpha': 0.001},4,-0.13451925311252788,-0.0718102315922037,-0.049438339664912,0.9561687732836925
