,best_params,fold_index,mae,mae_median,mse,r2
0,{'alpha': 0.03},0,-0.7939852366970706,-0.740303512166515,-0.8793299321707316,0.08167173133173067
1,{'alpha': 0.02275},1,-0.8075226036663972,-0.7551793510924563,-0.8945804905728576,0.08247270313707034
2,{'alpha': 0.0155},2,-0.8434247581254201,-0.781615383918298,-0.9630727690736239,0.07549352125860975
3,{'alpha': 0.03},3,-0.8298030168436609,-0.782125912627808,-0.945887824010659,0.06997207043279863
4,{'alpha': 0.03},4,-0.8282471608400336,-0.7576131025503383,-0.9366309544072395,0.06663699462816597
