clf_name,data_name,fold_index,train_time
s3d,breastcancer,0,0.2573966979980469
s3d,breastcancer,0,0.12869501113891602
s3d,breastcancer,0,0.1020960807800293
s3d,breastcancer,0,0.1329333782196045
s3d,breastcancer,0,0.15461993217468262
s3d,breastcancer,0,0.11398744583129883
s3d,breastcancer,0,0.07837533950805664
s3d,breastcancer,0,0.2744786739349365
s3d,breastcancer,0,0.09209132194519043
s3d,breastcancer,0,0.07432961463928223
s3d,breastcancer,1,0.12822246551513672
s3d,breastcancer,1,0.08312296867370605
s3d,breastcancer,1,0.07515931129455566
s3d,breastcancer,1,0.13241815567016602
s3d,breastcancer,1,0.13126158714294434
s3d,breastcancer,1,0.12724900245666504
s3d,breastcancer,1,0.13253259658813477
s3d,breastcancer,1,0.12474751472473145
s3d,breastcancer,1,0.09045815467834473
s3d,breastcancer,1,0.08681201934814453
s3d,breastcancer,2,0.10876202583312988
s3d,breastcancer,2,0.0868539810180664
s3d,breastcancer,2,0.1340322494506836
s3d,breastcancer,2,0.07704329490661621
s3d,breastcancer,2,0.12612175941467285
s3d,breastcancer,2,0.07572269439697266
s3d,breastcancer,2,0.07611775398254395
s3d,breastcancer,2,0.07500290870666504
s3d,breastcancer,2,0.07485461235046387
s3d,breastcancer,2,0.07545804977416992
s3d,breastcancer,3,0.10944628715515137
s3d,breastcancer,3,0.12962985038757324
s3d,breastcancer,3,0.12107276916503906
s3d,breastcancer,3,0.09685921669006348
s3d,breastcancer,3,0.07367157936096191
s3d,breastcancer,3,0.14607954025268555
s3d,breastcancer,3,0.13223052024841309
s3d,breastcancer,3,0.13117694854736328
s3d,breastcancer,3,0.10622978210449219
s3d,breastcancer,3,0.13423871994018555
s3d,breastcancer,4,0.15209698677062988
s3d,breastcancer,4,0.12077689170837402
s3d,breastcancer,4,0.07975339889526367
s3d,breastcancer,4,0.07638931274414062
s3d,breastcancer,4,0.07726740837097168
s3d,breastcancer,4,0.08024096488952637
s3d,breastcancer,4,0.07845115661621094
s3d,breastcancer,4,0.13045096397399902
s3d,breastcancer,4,0.13747715950012207
s3d,breastcancer,4,0.13155007362365723
linearsvc,breastcancer,0,0.014065742492675781
linearsvc,breastcancer,0,0.007401227951049805
linearsvc,breastcancer,0,0.007281303405761719
linearsvc,breastcancer,0,0.007241964340209961
linearsvc,breastcancer,0,0.007158041000366211
linearsvc,breastcancer,0,0.007169485092163086
linearsvc,breastcancer,0,0.007193326950073242
linearsvc,breastcancer,0,0.007166862487792969
linearsvc,breastcancer,0,0.0071604251861572266
linearsvc,breastcancer,0,0.007172346115112305
linearsvc,breastcancer,1,0.007087230682373047
linearsvc,breastcancer,1,0.0066375732421875
linearsvc,breastcancer,1,0.00540614128112793
linearsvc,breastcancer,1,0.004516124725341797
linearsvc,breastcancer,1,0.003553628921508789
linearsvc,breastcancer,1,0.0035500526428222656
linearsvc,breastcancer,1,0.0035593509674072266
linearsvc,breastcancer,1,0.0035583972930908203
linearsvc,breastcancer,1,0.0035343170166015625
linearsvc,breastcancer,1,0.003529071807861328
linearsvc,breastcancer,2,0.0035347938537597656
linearsvc,breastcancer,2,0.0035240650177001953
linearsvc,breastcancer,2,0.0035309791564941406
linearsvc,breastcancer,2,0.003537416458129883
linearsvc,breastcancer,2,0.0035219192504882812
linearsvc,breastcancer,2,0.0035257339477539062
linearsvc,breastcancer,2,0.003522157669067383
linearsvc,breastcancer,2,0.003512859344482422
linearsvc,breastcancer,2,0.0035283565521240234
linearsvc,breastcancer,2,0.0035507678985595703
linearsvc,breastcancer,3,0.0036318302154541016
linearsvc,breastcancer,3,0.003654003143310547
linearsvc,breastcancer,3,0.0036220550537109375
linearsvc,breastcancer,3,0.003663301467895508
linearsvc,breastcancer,3,0.0036249160766601562
linearsvc,breastcancer,3,0.0036172866821289062
linearsvc,breastcancer,3,0.0036263465881347656
linearsvc,breastcancer,3,0.003629446029663086
linearsvc,breastcancer,3,0.0036170482635498047
linearsvc,breastcancer,3,0.0036432743072509766
linearsvc,breastcancer,4,0.003667593002319336
linearsvc,breastcancer,4,0.003655672073364258
linearsvc,breastcancer,4,0.0036773681640625
linearsvc,breastcancer,4,0.0036535263061523438
linearsvc,breastcancer,4,0.0036432743072509766
linearsvc,breastcancer,4,0.0036742687225341797
linearsvc,breastcancer,4,0.003657817840576172
linearsvc,breastcancer,4,0.0036537647247314453
linearsvc,breastcancer,4,0.0036728382110595703
linearsvc,breastcancer,4,0.0036530494689941406
lasso,breastcancer,0,0.15432977676391602
lasso,breastcancer,0,0.11168146133422852
lasso,breastcancer,0,0.1118779182434082
lasso,breastcancer,0,0.11162018775939941
lasso,breastcancer,0,0.09707355499267578
lasso,breastcancer,0,0.08655571937561035
lasso,breastcancer,0,0.08661389350891113
lasso,breastcancer,0,0.08638477325439453
lasso,breastcancer,0,0.08668875694274902
lasso,breastcancer,0,0.08866333961486816
lasso,breastcancer,1,0.08240485191345215
lasso,breastcancer,1,0.08199119567871094
lasso,breastcancer,1,0.08173942565917969
lasso,breastcancer,1,0.08202362060546875
lasso,breastcancer,1,0.08165192604064941
lasso,breastcancer,1,0.08202052116394043
lasso,breastcancer,1,0.08334064483642578
lasso,breastcancer,1,0.0820462703704834
lasso,breastcancer,1,0.08179998397827148
lasso,breastcancer,1,0.08264732360839844
lasso,breastcancer,2,0.08859539031982422
lasso,breastcancer,2,0.08840465545654297
lasso,breastcancer,2,0.08913564682006836
lasso,breastcancer,2,0.08646345138549805
lasso,breastcancer,2,0.08790230751037598
