clf_name,data_name,fold_index,train_time
s3d,breastcancer_reg,0,0.22143793106079102
s3d,breastcancer_reg,0,0.18394160270690918
s3d,breastcancer_reg,0,0.18296432495117188
s3d,breastcancer_reg,0,0.20919346809387207
s3d,breastcancer_reg,0,0.1970369815826416
s3d,breastcancer_reg,0,0.328066349029541
s3d,breastcancer_reg,0,0.18458986282348633
s3d,breastcancer_reg,0,0.1852428913116455
s3d,breastcancer_reg,0,0.18438029289245605
s3d,breastcancer_reg,0,0.18326091766357422
s3d,breastcancer_reg,1,0.1913011074066162
s3d,breastcancer_reg,1,0.20334243774414062
s3d,breastcancer_reg,1,0.19185876846313477
s3d,breastcancer_reg,1,0.2330636978149414
s3d,breastcancer_reg,1,0.18887996673583984
s3d,breastcancer_reg,1,0.2356269359588623
s3d,breastcancer_reg,1,0.1895596981048584
s3d,breastcancer_reg,1,0.19141006469726562
s3d,breastcancer_reg,1,0.18944406509399414
s3d,breastcancer_reg,1,0.18879437446594238
s3d,breastcancer_reg,2,0.287156343460083
s3d,breastcancer_reg,2,0.2903587818145752
s3d,breastcancer_reg,2,0.28060126304626465
s3d,breastcancer_reg,2,0.28011178970336914
s3d,breastcancer_reg,2,0.28206372261047363
s3d,breastcancer_reg,2,0.2818319797515869
s3d,breastcancer_reg,2,0.28017187118530273
s3d,breastcancer_reg,2,0.2816805839538574
s3d,breastcancer_reg,2,0.2993450164794922
s3d,breastcancer_reg,2,0.2953453063964844
s3d,breastcancer_reg,3,0.2417283058166504
s3d,breastcancer_reg,3,0.23885846138000488
s3d,breastcancer_reg,3,0.23968076705932617
s3d,breastcancer_reg,3,0.24046993255615234
s3d,breastcancer_reg,3,0.2441728115081787
s3d,breastcancer_reg,3,0.22701239585876465
s3d,breastcancer_reg,3,0.22516918182373047
s3d,breastcancer_reg,3,0.23710393905639648
s3d,breastcancer_reg,3,0.2317657470703125
s3d,breastcancer_reg,3,0.22539973258972168
s3d,breastcancer_reg,4,0.34819459915161133
s3d,breastcancer_reg,4,0.3320002555847168
s3d,breastcancer_reg,4,0.3437530994415283
s3d,breastcancer_reg,4,0.33039140701293945
s3d,breastcancer_reg,4,0.3321712017059326
s3d,breastcancer_reg,4,0.33324742317199707
s3d,breastcancer_reg,4,0.3410501480102539
s3d,breastcancer_reg,4,0.3352224826812744
s3d,breastcancer_reg,4,0.34631776809692383
s3d,breastcancer_reg,4,0.4737279415130615
linearsvr,breastcancer_reg,0,0.00606846809387207
linearsvr,breastcancer_reg,0,0.0054776668548583984
linearsvr,breastcancer_reg,0,0.005526542663574219
linearsvr,breastcancer_reg,0,0.005450010299682617
linearsvr,breastcancer_reg,0,0.005475282669067383
linearsvr,breastcancer_reg,0,0.005282163619995117
linearsvr,breastcancer_reg,0,0.005299091339111328
linearsvr,breastcancer_reg,0,0.005455732345581055
linearsvr,breastcancer_reg,0,0.005273342132568359
linearsvr,breastcancer_reg,0,0.0058476924896240234
linearsvr,breastcancer_reg,1,0.00548553466796875
linearsvr,breastcancer_reg,1,0.005269289016723633
linearsvr,breastcancer_reg,1,0.005326509475708008
linearsvr,breastcancer_reg,1,0.005396366119384766
linearsvr,breastcancer_reg,1,0.005702972412109375
linearsvr,breastcancer_reg,1,0.005272626876831055
linearsvr,breastcancer_reg,1,0.005122184753417969
linearsvr,breastcancer_reg,1,0.0050716400146484375
linearsvr,breastcancer_reg,1,0.005079030990600586
linearsvr,breastcancer_reg,1,0.005114316940307617
linearsvr,breastcancer_reg,2,0.008320808410644531
linearsvr,breastcancer_reg,2,0.008497953414916992
linearsvr,breastcancer_reg,2,0.008162260055541992
linearsvr,breastcancer_reg,2,0.00804591178894043
linearsvr,breastcancer_reg,2,0.008174896240234375
linearsvr,breastcancer_reg,2,0.00808405876159668
linearsvr,breastcancer_reg,2,0.008087873458862305
linearsvr,breastcancer_reg,2,0.008069753646850586
linearsvr,breastcancer_reg,2,0.008053779602050781
linearsvr,breastcancer_reg,2,0.008070230484008789
linearsvr,breastcancer_reg,3,0.0075414180755615234
linearsvr,breastcancer_reg,3,0.0074198246002197266
linearsvr,breastcancer_reg,3,0.007280588150024414
linearsvr,breastcancer_reg,3,0.007188081741333008
linearsvr,breastcancer_reg,3,0.0073146820068359375
linearsvr,breastcancer_reg,3,0.007635593414306641
linearsvr,breastcancer_reg,3,0.007635831832885742
linearsvr,breastcancer_reg,3,0.007709503173828125
linearsvr,breastcancer_reg,3,0.007674455642700195
linearsvr,breastcancer_reg,3,0.007738590240478516
linearsvr,breastcancer_reg,4,0.006495952606201172
linearsvr,breastcancer_reg,4,0.006285190582275391
linearsvr,breastcancer_reg,4,0.006179332733154297
linearsvr,breastcancer_reg,4,0.006205081939697266
linearsvr,breastcancer_reg,4,0.006168365478515625
linearsvr,breastcancer_reg,4,0.0061838626861572266
linearsvr,breastcancer_reg,4,0.006334066390991211
linearsvr,breastcancer_reg,4,0.0061740875244140625
linearsvr,breastcancer_reg,4,0.0061757564544677734
linearsvr,breastcancer_reg,4,0.006163120269775391
lasso,breastcancer_reg,0,0.0469663143157959
lasso,breastcancer_reg,0,0.04669952392578125
lasso,breastcancer_reg,0,0.04638934135437012
lasso,breastcancer_reg,0,0.04645943641662598
lasso,breastcancer_reg,0,0.04637932777404785
lasso,breastcancer_reg,0,0.046384334564208984
lasso,breastcancer_reg,0,0.045383453369140625
lasso,breastcancer_reg,0,0.04509592056274414
lasso,breastcancer_reg,0,0.04475092887878418
lasso,breastcancer_reg,0,0.04493308067321777
lasso,breastcancer_reg,1,0.04327869415283203
lasso,breastcancer_reg,1,0.04317283630371094
lasso,breastcancer_reg,1,0.043142080307006836
lasso,breastcancer_reg,1,0.04318094253540039
lasso,breastcancer_reg,1,0.04339408874511719
lasso,breastcancer_reg,1,0.0435030460357666
lasso,breastcancer_reg,1,0.044081926345825195
lasso,breastcancer_reg,1,0.04403042793273926
lasso,breastcancer_reg,1,0.043656349182128906
lasso,breastcancer_reg,1,0.0438382625579834
lasso,breastcancer_reg,2,0.043077707290649414
lasso,breastcancer_reg,2,0.0430750846862793
lasso,breastcancer_reg,2,0.04292750358581543
lasso,breastcancer_reg,2,0.04314470291137695
