clf_name,data_name,fold_index,train_time
s3d,pol,0,71.10892176628113
s3d,pol,0,66.91728115081787
s3d,pol,0,65.8156623840332
s3d,pol,0,67.28479790687561
s3d,pol,0,67.18162608146667
s3d,pol,0,66.2064139842987
s3d,pol,0,67.8641586303711
s3d,pol,0,68.65081977844238
s3d,pol,0,65.9379632472992
s3d,pol,0,66.05389261245728
s3d,pol,1,51.21785569190979
s3d,pol,1,52.38443851470947
s3d,pol,1,49.92982745170593
s3d,pol,1,51.322638273239136
s3d,pol,1,49.9695942401886
s3d,pol,1,51.23605799674988
s3d,pol,1,53.73703479766846
s3d,pol,1,51.5870361328125
s3d,pol,1,49.93311285972595
s3d,pol,1,51.44985389709473
s3d,pol,2,64.39189147949219
s3d,pol,2,64.08708119392395
s3d,pol,2,65.13948392868042
s3d,pol,2,66.70507884025574
s3d,pol,2,65.46507573127747
s3d,pol,2,64.21836543083191
s3d,pol,2,64.17674827575684
s3d,pol,2,64.9862494468689
s3d,pol,2,67.36108422279358
s3d,pol,2,65.88002967834473
s3d,pol,3,117.69727396965027
s3d,pol,3,118.81341481208801
s3d,pol,3,118.15402507781982
s3d,pol,3,114.06413173675537
s3d,pol,3,117.33507585525513
s3d,pol,3,117.34216022491455
s3d,pol,3,119.4726333618164
s3d,pol,3,114.13592886924744
s3d,pol,3,114.01218295097351
s3d,pol,3,114.04513764381409
s3d,pol,4,163.2643105983734
s3d,pol,4,155.27937865257263
s3d,pol,4,154.98921632766724
s3d,pol,4,155.04084515571594
s3d,pol,4,154.83558297157288
s3d,pol,4,159.53511810302734
s3d,pol,4,158.77798104286194
s3d,pol,4,160.4859459400177
s3d,pol,4,157.65418457984924
s3d,pol,4,161.66253519058228
linearsvr,pol,0,0.2561964988708496
linearsvr,pol,0,0.19808197021484375
linearsvr,pol,0,0.19536709785461426
linearsvr,pol,0,0.19209957122802734
linearsvr,pol,0,0.1922156810760498
linearsvr,pol,0,0.19176101684570312
linearsvr,pol,0,0.19164538383483887
linearsvr,pol,0,0.19214272499084473
linearsvr,pol,0,0.19713449478149414
linearsvr,pol,0,0.19585108757019043
linearsvr,pol,1,0.2182450294494629
linearsvr,pol,1,0.2199876308441162
linearsvr,pol,1,0.223405122756958
linearsvr,pol,1,0.2220766544342041
linearsvr,pol,1,0.21735215187072754
linearsvr,pol,1,0.21783661842346191
linearsvr,pol,1,0.21807122230529785
linearsvr,pol,1,0.2177562713623047
linearsvr,pol,1,0.21604347229003906
linearsvr,pol,1,0.2215425968170166
linearsvr,pol,2,0.21144533157348633
linearsvr,pol,2,0.20121073722839355
linearsvr,pol,2,0.20059585571289062
linearsvr,pol,2,0.20163941383361816
linearsvr,pol,2,0.20394444465637207
linearsvr,pol,2,0.2030172348022461
linearsvr,pol,2,0.20078706741333008
linearsvr,pol,2,0.20011019706726074
linearsvr,pol,2,0.20045757293701172
linearsvr,pol,2,0.20084381103515625
linearsvr,pol,3,0.23506546020507812
linearsvr,pol,3,0.22936487197875977
linearsvr,pol,3,0.22600555419921875
linearsvr,pol,3,0.2246847152709961
linearsvr,pol,3,0.2241833209991455
linearsvr,pol,3,0.2241666316986084
linearsvr,pol,3,0.22411823272705078
linearsvr,pol,3,0.22458577156066895
linearsvr,pol,3,0.2115933895111084
linearsvr,pol,3,0.20457005500793457
linearsvr,pol,4,0.28525590896606445
linearsvr,pol,4,0.22758054733276367
linearsvr,pol,4,0.20050621032714844
linearsvr,pol,4,0.18485355377197266
linearsvr,pol,4,0.18465733528137207
linearsvr,pol,4,0.1833484172821045
linearsvr,pol,4,0.18235373497009277
linearsvr,pol,4,0.19096088409423828
linearsvr,pol,4,0.19062113761901855
linearsvr,pol,4,0.18435192108154297
lasso,pol,0,4.152251720428467
lasso,pol,0,4.1149742603302
lasso,pol,0,4.087336301803589
lasso,pol,0,4.004471778869629
lasso,pol,0,4.003050327301025
lasso,pol,0,4.036884784698486
lasso,pol,0,4.010417222976685
lasso,pol,0,3.9988057613372803
lasso,pol,0,4.033684253692627
lasso,pol,0,4.124597549438477
lasso,pol,1,4.0858001708984375
lasso,pol,1,4.084320306777954
lasso,pol,1,4.057314157485962
lasso,pol,1,4.084212303161621
lasso,pol,1,4.095250844955444
lasso,pol,1,4.027110815048218
lasso,pol,1,4.1293275356292725
lasso,pol,1,4.009738445281982
lasso,pol,1,4.06358528137207
