r2,mae_median,mae,mse,num_features,test_fold_i,train_r2,lambda_,max_features,split_version
0.10301892365067189,-0.4300993496191289,-0.6905306845771322,-0.8865462642135173,1,0,0.195622,0.003,20,0
0.2622795319925614,-0.4247074310715477,-0.6130019088821748,-0.7291383755916985,2,0,0.43671499999999996,0.003,20,0
0.4279922587804217,-0.4120464083360603,-0.5800305194095684,-0.5653534276813836,3,0,0.6204569999999999,0.003,20,0
0.430904795824667,-0.4120464083360603,-0.5724400545447036,-0.5624747729315329,4,0,0.779007,0.003,20,0
0.430904795824667,-0.4120464083360603,-0.5724400545447036,-0.5624747729315329,5,0,0.900734,0.003,20,0
0.44052019983312907,-0.4247074310715477,-0.5639630545447035,-0.5529712273971054,6,0,0.9388559999999999,0.003,20,0
0.44052019983312907,-0.4247074310715477,-0.5639630545447035,-0.5529712273971054,7,0,0.9669690000000001,0.003,20,0
0.44052019983312907,-0.4247074310715477,-0.5639630545447035,-0.5529712273971054,8,0,0.973356,0.003,20,0
0.44052019983312907,-0.4247074310715477,-0.5639630545447035,-0.5529712273971054,9,0,0.9794120000000001,0.003,20,0
0.44052019983312907,-0.4247074310715477,-0.5639630545447035,-0.5529712273971054,10,0,0.9848819999999999,0.003,20,0
0.44052019983312907,-0.4247074310715477,-0.5639630545447035,-0.5529712273971054,11,0,0.9875200000000001,0.003,20,0
0.44052019983312907,-0.4247074310715477,-0.5639630545447035,-0.5529712273971054,12,0,0.989302,0.003,20,0
0.44052019983312907,-0.4247074310715477,-0.5639630545447035,-0.5529712273971054,13,0,0.990627,0.003,20,0
0.06420968325906551,-0.4643200862399979,-0.6289226435083692,-0.7772006296566543,1,1,0.203704,0.003,20,0
-0.03541486724721099,-0.4643200862399979,-0.6558033074544838,-0.8599416689659707,2,1,0.549477,0.003,20,0
-0.2824563598098957,-0.5012202051178392,-0.7277581396679974,-1.065116696037972,3,1,0.694106,0.003,20,0
