split_version,lambda_,num_features,best_value,metric
0,1e-05,1,0.48445512820512826,accuracy
1,1e-05,2,0.5185897435897436,accuracy
2,1e-05,1,0.54375,accuracy
3,1e-05,1,0.4961890243902439,accuracy
4,1e-05,1,0.614939024390244,accuracy
