split_version,lambda_,num_features,best_value,metric
0,0.0003,3,0.746073593433363,accuracy
1,0.0003,4,0.7464252799122657,accuracy
2,0.0003,3,0.7460915041497609,accuracy
3,0.0003,3,0.746728539662243,accuracy
4,0.0003,3,0.746373590860042,accuracy
