accuracy,auc_macro,auc_micro,f1_binary,f1_macro,f1_micro,r2,threshold,num_features,test_fold_i,train_r2,lambda_,max_features,split_version
0.5169887262851449,0.6575924566874383,0.6575924566874383,0.49930123751848177,0.5163852240546796,0.5169887262851449,-1.37383778950531,0.312067,1,0,0.07094,0.003,18,0
0.6693239027503696,0.7180311618741443,0.7180311618741443,0.5102487677363968,0.6303228697222405,0.6693239027503696,-0.6251616855649462,0.363808,2,0,0.125555,0.003,18,0
0.72078180053796,0.7505852925330241,0.7505852925330241,0.51562535306745,0.6597415250806835,0.7207818005379601,-0.3722634428444327,0.383865,3,0,0.166427,0.003,18,0
0.7210813908807305,0.7529374324207166,0.7529374324207166,0.5194137714337013,0.6614703987963922,0.7210813908807305,-0.3707910571761446,0.383417,4,0,0.170526,0.003,18,0
0.7229375484391994,0.7560885364349396,0.7560885364349396,0.5247930653142838,0.6646303478388118,0.7229375484391994,-0.3616686677095775,0.359302,5,0,0.17430299999999999,0.003,18,0
0.5201180117751264,0.6598924814432618,0.6598924814432618,0.5025082878150552,0.5195159898117037,0.5201180117751264,-1.3544761067969122,0.310924,1,1,0.07020989999999999,0.003,18,0
0.6709412285729172,0.7155522242834245,0.7155522242834245,0.5121044448950819,0.631931081196331,0.6709412285729172,-0.6144823812265243,0.395645,2,1,0.121751,0.003,18,0
0.7127728859480019,0.7496398359924306,0.7496398359924306,0.5246809794792205,0.6594446035219008,0.7127728859480019,-0.4092410089431404,0.345327,3,1,0.163304,0.003,18,0
0.7130594487573595,0.7515430575123081,0.7515430575123081,0.5274876128783167,0.6607304229762925,0.7130594487573595,-0.40783502725538257,0.345114,4,1,0.167736,0.003,18,0
0.7237274006148074,0.7546282685046105,0.7546282685046105,0.5218557677134291,0.6637991573832979,0.7237274006148074,-0.35549416351566876,0.379314,5,1,0.17097,0.003,18,0
0.5188448838436138,0.6565623120794098,0.6565623120794098,0.5004935700666658,0.5181945687301869,0.5188448838436138,-1.36162184287652,0.31082,1,2,0.07115700000000001,0.003,18,0
0.6847202412353542,0.7134130258588159,0.7134130258588159,0.4687043845689513,0.6222792750872593,0.6847202412353542,-0.5474667937925968,0.390187,2,2,0.125502,0.003,18,0
0.7137153761487011,0.7470369630975265,0.7470369630975265,0.5214731272929163,0.6586187996112767,0.7137153761487011,-0.4051518902423348,0.387852,3,2,0.167533,0.003,18,0
