r2,mae_median,mae,mse,num_features,test_fold_i,train_r2,lambda_,max_features,split_version
-1.9957448387191907,-0.7793791747044388,-0.9279789085403534,-1.483273354849124,2,2,0.998718,0.001,20,2
-14.94184743927563,-1.049163726024769,-1.1800855307238,-2.133259877980558,1,3,0.9972700000000001,0.001,20,2
-14.82214022988996,-0.9592360168012767,-1.1720150691853386,-2.1172412460208565,2,3,0.999907,0.001,20,2
-14.82214022988996,-0.9592360168012767,-1.1720150691853386,-2.1172412460208565,3,3,1.0,0.001,20,2
-1.3351479609907404,-1.416371634535604,-1.5102433999637321,-3.5289738717216617,1,0,0.999078,0.0003,20,2
-1.3350620068721222,-1.423865614685981,-1.5086658473321528,-3.5288439742402864,2,0,0.999891,0.0003,20,2
-2.1698956371934646,-1.4838177657240157,-1.41348964228186,-2.5169590180176566,1,1,0.998453,0.0003,20,2
-2.1698800097153423,-1.498805602617985,-1.4134893858716038,-2.516946609494951,2,1,0.9997149999999999,0.0003,20,2
-2.078262289808912,-0.8693075439856152,-1.0307181878729048,-1.524129950821356,1,2,0.9990899999999999,0.0003,20,2
-2.122895596012554,-0.8693075439856152,-1.0401972904370074,-1.546229093904246,2,2,0.9999299999999999,0.0003,20,2
-10.951662183493413,-1.0791401988404306,-1.074144331924148,-1.5993128467915196,1,3,0.9996149999999999,0.0003,20,2
-11.036036175727528,-1.0791401988404306,-1.0768345714962553,-1.6106033608341166,2,3,0.999985,0.0003,20,2
-0.9483848143221711,-1.3114553851432775,-1.4250484140753956,-2.944481127818978,1,0,0.9996520000000001,0.0001,20,2
-0.9507595178443082,-1.3414313851432775,-1.426231887759606,-2.9480698797193727,2,0,0.999994,0.0001,20,2
-0.9507595178443082,-1.3414313851432775,-1.426231887759606,-2.9480698797193727,3,0,1.0,0.0001,20,2
-1.5606769131849072,-1.3189537018887774,-1.272575908561085,-2.0332274581054324,1,1,0.999459,0.0001,20,2
-1.554168647728909,-1.2889737018887772,-1.2706540880482649,-2.0280597682802775,2,1,0.999856,0.0001,20,2
-2.1005978028663392,-0.8693075439856152,-1.0368669058216229,-1.5351888604310044,1,2,0.999525,0.0001,20,2
-2.0993575719581217,-0.7993674560143849,-1.0362262135139304,-1.5345747889532726,2,2,0.999926,0.0001,20,2
-2.0974380120768763,-0.7993674560143849,-1.0350732647959817,-1.5336243635405042,3,2,1.0,0.0001,20,2
-10.954957423925759,-1.0791401988404306,-1.0758096396164556,-1.5997537997130302,1,3,0.9998239999999999,0.0001,20,2
-11.041072343304556,-1.0791401988404306,-1.080293331924148,-1.6112772760921683,2,3,0.999985,0.0001,20,2
-0.643924542438912,-1.1241061759197852,-1.2909450891252015,-2.4843679519509094,1,0,0.999949,3e-05,20,2
-0.643924542438912,-1.1241061759197852,-1.2909450891252015,-2.4843679519509094,2,0,1.0,3e-05,20,2
-1.567700445197032,-1.3189537018887774,-1.2736006777918543,-2.038804279635085,1,1,0.9999309999999999,3e-05,20,2
-1.5644795531531939,-1.3189537018887774,-1.2728320624072391,-2.03624682847465,2,1,1.0,3e-05,20,2
-2.5568244749993596,-0.899283444714823,-1.0875953799107252,-1.7610788821044518,1,2,0.99997,3e-05,20,2
-2.5553353956782674,-0.899283444714823,-1.0875953799107252,-1.760341599125045,2,2,1.0,3e-05,20,2
-17.4252649032296,-1.0491640168012766,-1.2805186653668066,-2.465578629386822,1,3,0.999985,3e-05,20,2
-17.41200714560015,-1.0491640168012766,-1.2797500499821914,-2.463804541249884,2,3,1.0,3e-05,20,2
-1.124641504905597,-1.6187102302884622,-1.5189215143905457,-3.210847656268481,1,0,0.999994,1e-05,20,2
-1.1246845342815508,-1.6187102302884622,-1.5193159354431771,-3.2109126840722846,2,0,1.0,1e-05,20,2
