split_version,lambda_,num_features,best_value,metric
0,0.001,6,0.9640379303991011,auc_micro
1,0.001,5,0.9630631106761429,auc_micro
2,0.001,5,0.9631245606092476,auc_micro
3,0.001,5,0.9631173785973787,auc_micro
4,0.001,5,0.9634043599608559,auc_micro
