split_version,lambda_,num_features,best_value,metric
0,2.9999999999999997e-05,3,0.8591213655324248,f1_micro
1,2.9999999999999997e-05,3,0.855887734391303,f1_micro
2,2.9999999999999997e-05,3,0.8555327906579007,f1_micro
3,2.9999999999999997e-05,3,0.8600513103824302,f1_micro
4,2.9999999999999997e-05,3,0.8603671618763935,f1_micro
