split_version,lambda_,num_features,best_value,metric
0,0.001,11,0.9986563328909996,f1_micro
1,2.9999999999999997e-05,4,0.9986709999999999,f1_micro
2,0.0001,3,0.99861825,f1_micro
3,0.001,9,0.9986195,f1_micro
4,0.001,7,0.9986585003267496,f1_micro
