split_version,lambda_,num_features,best_value,metric
0,0.003,7,0.7745206083314966,f1_micro
1,0.003,7,0.7742432591286459,f1_micro
2,0.001,5,0.7743318398912448,f1_micro
3,0.001,5,0.7752134738982481,f1_micro
4,0.001,5,0.775647358555202,f1_micro
