split_version,lambda_,num_features,best_value,metric
0,0.0001,4,0.99560497802489,f1_micro
1,0.0003,4,0.9953762444937224,f1_micro
2,0.0003,4,0.9953775,f1_micro
3,0.0003,3,0.9951787558437207,f1_micro
4,0.001,5,0.9950012559124704,f1_micro
