r2,mae_median,mae,mse,num_features,test_fold_i,train_r2,lambda_,max_features,split_version
0.3882896556823454,-0.2795978909213711,-0.32482562397696596,-0.17643084916730842,1,0,0.817645,0.003,13,0
0.22815615289893076,-0.2495312712475366,-0.3459715315651801,-0.22261690787738012,2,0,0.926441,0.003,13,0
0.19692533070052265,-0.3105233901137148,-0.36887945537434685,-0.23162457062469677,3,0,0.940471,0.003,13,0
0.1952048516129411,-0.29943339011371484,-0.37151472864167356,-0.23212079500477523,4,0,0.9412520000000001,0.003,13,0
0.201195892712004,-0.29943339011371484,-0.3711121147802875,-0.2303928456929437,5,0,0.9415979999999999,0.003,13,0
0.3613929453642615,-0.3913218770079022,-0.6064577199600937,-0.7343459668926314,1,1,0.8750979999999999,0.003,13,0
0.36146364144726806,-0.3992441461322982,-0.5963228952830916,-0.7342646721699156,2,1,0.9603,0.003,13,0
0.36470882321736775,-0.3992441461322982,-0.5939710259761609,-0.7305329781220548,3,1,0.964109,0.003,13,0
0.36470882321736775,-0.3992441461322982,-0.5939710259761609,-0.7305329781220548,4,1,0.9642930000000001,0.003,13,0
0.14550671212017374,-0.3845758508900292,-0.6436243028914455,-0.8774584000851572,1,2,0.829166,0.003,13,0
0.11521470636506759,-0.48796489985438884,-0.6870692012079724,-0.9085645249456534,2,2,0.9485319999999999,0.003,13,0
0.12507087628948288,-0.44360472011316027,-0.6789940786077481,-0.8984434634750557,3,2,0.96004,0.003,13,0
0.1252961395515485,-0.44360472011316027,-0.6789940786077481,-0.898212146103306,4,2,0.9604030000000001,0.003,13,0
0.12499354891865455,-0.44360472011316027,-0.6790489805879462,-0.8985228690737329,5,2,0.9605950000000001,0.003,13,0
0.12499354891865455,-0.44360472011316027,-0.6790489805879462,-0.8985228690737329,6,2,0.960716,0.003,13,0
-5.045495311890256,-0.757823897557896,-1.0626995176350285,-2.1401487522784124,1,3,0.840347,0.003,13,0
-5.8914500881737535,-0.8849910395642755,-1.2007943294172068,-2.439622817767516,2,3,0.931815,0.003,13,0
-5.872079680276584,-0.8849910395642755,-1.1962741036746325,-2.432765554275686,3,3,0.9408290000000001,0.003,13,0
-5.870385719973397,-0.9093888308262367,-1.1960545361498798,-2.4321658801642627,4,3,0.941407,0.003,13,0
0.21708825719085378,-0.24463485386770178,-0.3325457035309421,-0.2258091348135609,1,0,0.9231940000000001,0.001,13,0
-0.06451123669919667,-0.2557249611169045,-0.3949500068425108,-0.3070286830746348,2,0,0.970037,0.001,13,0
-0.06239068708974771,-0.2557249611169045,-0.39456569001082764,-0.3064170694706278,3,0,0.972766,0.001,13,0
0.2502534142104187,-0.5545051349027879,-0.6796295116387912,-0.8621473525376985,1,1,0.9310809999999999,0.001,13,0
0.24567531764861128,-0.5249315493049493,-0.6791532203273996,-0.8674117897558655,2,1,0.972331,0.001,13,0
0.24630540916869992,-0.5249315493049493,-0.6786042005254194,-0.8666872359583596,3,1,0.9747459999999999,0.001,13,0
0.24630540916869992,-0.5249315493049493,-0.6786042005254194,-0.8666872359583596,4,1,0.974815,0.001,13,0
0.09571961226338921,-0.4103340276535852,-0.6688720483661561,-0.9285835635064034,1,2,0.9029379999999999,0.001,13,0
0.08640761569423527,-0.43990753739425936,-0.6602140291989158,-0.9381458265774708,2,2,0.969248,0.001,13,0
0.08650841441741752,-0.43990753739425936,-0.6596650093969355,-0.9380423188172243,3,2,0.970625,0.001,13,0
0.08650841441741752,-0.43990753739425936,-0.6596650093969355,-0.9380423188172243,4,2,0.9706549999999999,0.001,13,0
-2.0486594623785668,-0.8705736512799868,-0.8624605042215334,-1.0792473416857569,1,3,0.9145479999999999,0.001,13,0
-2.1181809969476264,-0.8927538657783919,-0.8785615106100602,-1.1038584641477696,2,3,0.972015,0.001,13,0
-2.126402413893308,-0.8927538657783919,-0.8800255541744165,-1.1067689047834037,3,3,0.9738690000000001,0.001,13,0
-2.126402413893308,-0.8927538657783919,-0.8800255541744165,-1.1067689047834037,4,3,0.9738959999999999,0.001,13,0
0.11133405586893075,-0.28557028137567586,-0.36756892748327025,-0.2563109952374682,1,0,0.9607479999999999,0.0003,13,0
0.019913614931598378,-0.3083052275573416,-0.39947698734395054,-0.2826786808188117,2,0,0.9841780000000001,0.0003,13,0
0.019913614931598378,-0.3083052275573416,-0.39947698734395054,-0.2826786808188117,3,0,0.9890629999999999,0.0003,13,0
0.3360097653910541,-0.5101460716374935,-0.6517871256368417,-0.7635345511792033,1,1,0.9708389999999999,0.0003,13,0
0.3287288409235478,-0.5323264966817374,-0.656653070101212,-0.7719070197874822,2,1,0.987682,0.0003,13,0
0.32945555875766874,-0.5323264966817374,-0.6563785622794297,-0.7710713536189334,3,1,0.9880040000000001,0.0003,13,0
0.08128761210833035,-0.4546947843533485,-0.6986056771802589,-0.9434034338853824,1,2,0.964123,0.0003,13,0
0.0974000435802177,-0.4454526405669106,-0.6903610114155896,-0.9268579694079688,2,2,0.9893360000000001,0.0003,13,0
0.0974000435802177,-0.4454526405669106,-0.6903610114155896,-0.9268579694079688,3,2,0.9921620000000001,0.0003,13,0
0.0974000435802177,-0.4454526405669106,-0.6903610114155896,-0.9268579694079688,4,2,0.992707,0.0003,13,0
0.09747030486867314,-0.4454526405669106,-0.6901963084452927,-0.926785819797632,5,2,0.992758,0.0003,13,0
-0.029741231175809624,-0.4768747896275135,-0.5012612510829925,-0.36453579026620386,1,3,0.9410790000000001,0.0003,13,0
-0.036063825751355916,-0.4768747896275135,-0.507086359601348,-0.36677403414762816,2,3,0.98259,0.0003,13,0
-0.03293013434062342,-0.4768747896275135,-0.5065373437597638,-0.3656646848856224,3,3,0.994813,0.0003,13,0
0.025968531462914002,-0.29943317859298224,-0.3992953219929013,-0.28093230841366823,1,0,0.975736,0.0001,13,0
0.02905582137106766,-0.288342759628068,-0.39683022600263346,-0.28004186543656145,2,0,0.992391,0.0001,13,0
0.02905582137106766,-0.288342759628068,-0.39683022600263346,-0.28004186543656145,3,0,0.9955700000000001,0.0001,13,0
0.32601745737919885,-0.510144958139232,-0.6570179155881674,-0.7750248894634246,1,1,0.9784860000000001,0.0001,13,0
0.3263766190538353,-0.510144958139232,-0.6534585293578784,-0.7746118828652089,2,1,0.9923420000000001,0.0001,13,0
0.3263766190538353,-0.510144958139232,-0.6534585293578784,-0.7746118828652089,3,1,0.992399,0.0001,13,0
0.06850477180158387,-0.4454526405669106,-0.7020675354608862,-0.9565298220773039,1,2,0.974591,0.0001,13,0
0.0741465554475228,-0.46023985684537444,-0.6982191594286582,-0.9507364115007558,2,2,0.9959889999999999,0.0001,13,0
0.0741443496861861,-0.46023985684537444,-0.6980544564583612,-0.9507386765434905,3,2,0.9965350000000001,0.0001,13,0
-2.3582600667829263,-0.8982991497911507,-0.9060251368172351,-1.188848178844203,1,3,0.955247,0.0001,13,0
-2.346218044238049,-0.8927532858421846,-0.9046039203815915,-1.184585216391211,2,3,0.9946299999999999,0.0001,13,0
-2.346218044238049,-0.8927532858421846,-0.9046039203815915,-1.184585216391211,3,3,0.994984,0.0001,13,0
0.013368067716649334,-0.3216091779118022,-0.39764452367512226,-0.28456656200984565,1,0,0.979187,3e-05,13,0
-0.012880527368921424,-0.33270677244265834,-0.4075268666937888,-0.2921372398043529,2,0,0.9955459999999999,3e-05,13,0
-0.012880527368921424,-0.33270677244265834,-0.4075268666937888,-0.2921372398043529,3,0,0.996297,3e-05,13,0
-0.012880527368921424,-0.33270677244265834,-0.4075268666937888,-0.2921372398043529,4,0,0.996303,3e-05,13,0
0.32447523292501634,-0.510144958139232,-0.6566587174693553,-0.7767983216542389,1,1,0.9804360000000001,3e-05,13,0
0.3234300148681798,-0.510144958139232,-0.6569882326844545,-0.7780002370715359,2,1,0.9938520000000001,3e-05,13,0
0.3234300148681798,-0.510144958139232,-0.6569882326844545,-0.7780002370715359,3,1,0.9938540000000001,3e-05,13,0
0.07763807097205655,-0.43990753739425936,-0.6994035352997134,-0.9471510590240485,1,2,0.97598,3e-05,13,0
0.08116593905076674,-0.4454526405669106,-0.6988962923447998,-0.9435283769925287,2,2,0.996941,3e-05,13,0
0.08116593905076674,-0.4454526405669106,-0.6988962923447998,-0.9435283769925287,3,2,0.997265,3e-05,13,0
0.08116593905076674,-0.4454526405669106,-0.6988962923447998,-0.9435283769925287,4,2,0.997273,3e-05,13,0
-2.3371542232335565,-0.8982991497911507,-0.9024822164932801,-1.1813765586695701,1,3,0.9608260000000001,3e-05,13,0
-2.342346178348002,-0.8982991497911507,-0.9025005728299137,-1.1832145480627987,2,3,0.996851,3e-05,13,0
-2.342346178348002,-0.8982991497911507,-0.9025005728299137,-1.1832145480627987,3,3,0.9968530000000001,3e-05,13,0
0.014452968830936275,-0.3216091779118022,-0.3960596583285875,-0.28425365243322287,1,0,0.9795719999999999,1e-05,13,0
0.011124940125286531,-0.321613578106781,-0.3982008385266074,-0.28521352982624937,2,0,0.995556,1e-05,13,0
0.011124940125286531,-0.321613578106781,-0.3982008385266074,-0.28521352982624937,3,0,0.996216,1e-05,13,0
0.32864031161754015,-0.4990515373942592,-0.6524036275035141,-0.772008821260464,1,1,0.9808870000000001,1e-05,13,0
0.32630541341031405,-0.510144958139232,-0.6551761520579696,-0.7746937635409081,2,1,0.9951969999999999,1e-05,13,0
0.32630541341031405,-0.510144958139232,-0.6551761520579696,-0.7746937635409081,3,1,0.9952,1e-05,13,0
0.07572139558649582,-0.4236425373942593,-0.7013836610422877,-0.9491192464178542,1,2,0.9763709999999999,1e-05,13,0
0.08590181896297355,-0.4436041203081392,-0.6968503473862971,-0.9386652169540557,2,2,0.9971620000000001,1e-05,13,0
0.08634546116829867,-0.4436041203081392,-0.6957157137229308,-0.9382096515503056,3,2,0.9972489999999999,1e-05,13,0
-2.3253913050940187,-0.8982991497911507,-0.9031026445701101,-1.1772124011802785,1,3,0.9614590000000001,1e-05,13,0
-2.328758376306792,-0.8982991497911507,-0.9035967960552587,-1.178404368568075,2,3,0.9976709999999999,1e-05,13,0
-2.328758376306792,-0.8982991497911507,-0.9035967960552587,-1.178404368568075,3,3,0.9979319999999999,1e-05,13,0
-2.328758376306792,-0.8982991497911507,-0.9035967960552587,-1.178404368568075,4,3,0.997934,1e-05,13,0
0.05407257381477726,-0.32945767005359244,-0.406426901966634,-0.3326806766651845,1,0,0.815134,0.003,13,1
-0.11866492474473955,-0.34930387711410715,-0.4480644481177175,-0.3934320898449297,2,0,0.9333629999999999,0.003,13,1
-0.1469048893703111,-0.35339728125355874,-0.4606103972232125,-0.4033640257213681,3,0,0.9530799999999999,0.003,13,1
-0.1469048893703111,-0.35339728125355874,-0.4606103972232125,-0.4033640257213681,4,0,0.954516,0.003,13,1
-0.1469048893703111,-0.35339728125355874,-0.4606103972232125,-0.4033640257213681,5,0,0.954736,0.003,13,1
-0.1469048893703111,-0.35339728125355874,-0.4606103972232125,-0.4033640257213681,6,0,0.954888,0.003,13,1
