r2,mae_median,mae,mse,num_features,test_fold_i,train_r2,lambda_,max_features,split_version
0.9472753251183088,-0.18668325541295894,-0.19498712406802854,-0.05533276558352155,1,0,0.973891,0.003,20,0
0.936120490141327,-0.19596378840548312,-0.21004317439570008,-0.06703938815235107,2,0,0.9908290000000001,0.003,20,0
0.9352640769376743,-0.19596378840548312,-0.21115524209840278,-0.06793816488538323,3,0,0.992023,0.003,20,0
0.9352640769376743,-0.19596378840548312,-0.21115524209840278,-0.06793816488538323,4,0,0.992064,0.003,20,0
0.9590602185584255,-0.10882096324652213,-0.1425497490989622,-0.03447476221633896,1,1,0.971649,0.003,20,0
0.945884350057074,-0.09646702941527907,-0.15096315965199142,-0.045569959053822814,2,1,0.9913649999999999,0.003,20,0
0.9472053839590214,-0.09646702941527907,-0.15066094343577516,-0.04445753666059749,3,1,0.992131,0.003,20,0
0.9471921448663959,-0.09646702941527907,-0.1509027750388782,-0.04446868509750054,4,1,0.9923489999999999,0.003,20,0
0.9430863010878524,-0.13725536497259916,-0.1577441209999967,-0.04274003208249475,1,2,0.9696309999999999,0.003,20,0
0.9228254519020417,-0.13731514713722123,-0.17939313040749427,-0.057955162372248445,2,2,0.9931719999999999,0.003,20,0
0.923146144719001,-0.14087708127325688,-0.17794487350958432,-0.05771433421404658,3,2,0.994167,0.003,20,0
0.9231034296660772,-0.14087708127325688,-0.17819590053661138,-0.05774641160081406,4,2,0.9943780000000001,0.003,20,0
0.9195440124850611,-0.12317307231692384,-0.15573607705323275,-0.052928769023412724,1,3,0.978693,0.003,20,0
0.897739217831728,-0.11582202039868475,-0.16342117932085992,-0.06727326935777156,2,3,0.992924,0.003,20,0
0.896326636171997,-0.11582202039868475,-0.1638741587875266,-0.06820255020689082,3,3,0.9937309999999999,0.003,20,0
0.896326636171997,-0.11582202039868475,-0.1638741587875266,-0.06820255020689082,4,3,0.9938319999999999,0.003,20,0
0.9520776271005326,-0.16788371270803737,-0.17998953613578533,-0.050292911844452955,1,0,0.980901,0.001,20,0
0.940450119438071,-0.13695252765446952,-0.19342826294323764,-0.0624955884328108,2,0,0.9944049999999999,0.001,20,0
0.9402738168694148,-0.13695252765446952,-0.1936730530783728,-0.06268061202423388,3,0,0.994676,0.001,20,0
0.9402738168694148,-0.13695252765446952,-0.1936730530783728,-0.06268061202423388,4,0,0.994682,0.001,20,0
0.9720063753587053,-0.08813677901064904,-0.11844095789773096,-0.02357300208012461,1,1,0.984718,0.001,20,0
0.9645216676213418,-0.09289892731320946,-0.13060878802818507,-0.029875759701648245,2,1,0.994497,0.001,20,0
0.9645535222868348,-0.09289892731320946,-0.1299620582984553,-0.029848935376268856,3,1,0.994784,0.001,20,0
0.9626898831634384,-0.10848938827606286,-0.13336795796775194,-0.02801848449628556,1,2,0.985051,0.001,20,0
0.963704989870183,-0.11136539731331371,-0.13229937521538138,-0.02725617781015022,2,2,0.9947790000000001,0.001,20,0
0.9636963804318814,-0.11136539731331371,-0.13235321170186784,-0.027262643172202894,3,2,0.9948600000000001,0.001,20,0
0.9637399794000955,-0.11136539731331371,-0.13202514143159758,-0.027229901998533868,4,2,0.994866,0.001,20,0
0.9233833410351092,-0.12009984617188552,-0.1492084961425293,-0.05040302867384889,1,3,0.984914,0.001,20,0
0.9123454533183161,-0.128330282025927,-0.15366255464712367,-0.05766441253741812,2,3,0.995036,0.001,20,0
0.9119778747589474,-0.128330282025927,-0.15426476798045702,-0.057906227736854596,3,3,0.995167,0.001,20,0
0.9119119266075966,-0.128330282025927,-0.15426476798045702,-0.05794961238202751,4,3,0.99519,0.001,20,0
0.9529921481067274,-0.13391714914196653,-0.1792369215347982,-0.04933315293516561,1,0,0.986411,0.0003,20,0
0.9442583653584412,-0.14958278897387028,-0.18955286220038273,-0.05849896295775406,2,0,0.994993,0.0003,20,0
0.9442963835567204,-0.14958278897387028,-0.18932546760578814,-0.058459064142673454,3,0,0.995117,0.0003,20,0
0.9699317417868737,-0.08233574260893674,-0.11585241472239363,-0.025320019200306295,1,1,0.9871209999999999,0.0003,20,0
0.9682398386219218,-0.0805330874835653,-0.11431708607827028,-0.026744744913315497,2,1,0.9955440000000001,0.0003,20,0
0.9682632118908692,-0.0805330874835653,-0.11391046283502702,-0.026725062641920583,3,1,0.995792,0.0003,20,0
0.9682632118908692,-0.0805330874835653,-0.11391046283502702,-0.026725062641920583,4,1,0.9957940000000001,0.0003,20,0
0.9632197916203373,-0.1113210286908981,-0.1276302365450141,-0.027620543317245255,1,2,0.988484,0.0003,20,0
0.9655696346158956,-0.089865881354736,-0.12356825228137437,-0.025855900235901737,2,2,0.9961200000000001,0.0003,20,0
0.9655851398573713,-0.089865881354736,-0.12346057930840142,-0.02584425638686746,3,2,0.996139,0.0003,20,0
0.9402226430594232,-0.12193958492730983,-0.14346526327824005,-0.039325126893140376,1,3,0.9892610000000001,0.0003,20,0
0.94300504156505,-0.12193958492730983,-0.1373261993108324,-0.037494698451651536,2,3,0.996303,0.0003,20,0
0.9427814599920384,-0.12193958492730983,-0.13755933264416573,-0.03764178380603398,3,3,0.9963549999999999,0.0003,20,0
0.9427814599920384,-0.12193958492730983,-0.13755933264416573,-0.03764178380603398,4,3,0.9963559999999999,0.0003,20,0
0.9592259859605804,-0.13293945875116214,-0.16359062393294813,-0.04279095064701617,1,0,0.988534,0.0001,20,0
0.9592788237591567,-0.11306154667476692,-0.1627959838508998,-0.042735499161935746,2,0,0.9951110000000001,0.0001,20,0
0.9594710205501393,-0.11280687531721555,-0.16225348297132838,-0.04253379512098709,3,0,0.996323,0.0001,20,0
0.9594710205501393,-0.11280687531721555,-0.16225348297132838,-0.04253379512098709,4,0,0.9966139999999999,0.0001,20,0
0.9594710205501393,-0.11280687531721555,-0.16225348297132838,-0.04253379512098709,5,0,0.9966370000000001,0.0001,20,0
0.96688880930853,-0.08073185192332857,-0.11997680194537381,-0.027882425982594147,1,1,0.9906229999999999,0.0001,20,0
0.957046193736954,-0.08551612608681794,-0.13617867490168942,-0.03617074163716513,2,1,0.9961200000000001,0.0001,20,0
0.9564724129314441,-0.08551612608681794,-0.1382106319426043,-0.03665391365562064,3,1,0.997474,0.0001,20,0
0.9564724129314441,-0.08551612608681794,-0.1382106319426043,-0.03665391365562064,4,1,0.997574,0.0001,20,0
0.9640518890201987,-0.09863303392801301,-0.12435790835051956,-0.026995669688477424,1,2,0.9895870000000001,0.0001,20,0
0.965034608199267,-0.09185071351515343,-0.12383448148690886,-0.026257684808838912,2,2,0.996326,0.0001,20,0
0.9424943501911195,-0.10942014914196654,-0.1376425346661257,-0.03783066183496101,1,3,0.9910389999999999,0.0001,20,0
0.9456283853894467,-0.10942014914196654,-0.1326110107203398,-0.0357689057090703,2,3,0.9965350000000001,0.0001,20,0
0.9456005739320192,-0.10942014914196654,-0.13261101320595187,-0.035787201752060405,3,3,0.9965799999999999,0.0001,20,0
0.9556392657915243,-0.1376332023214359,-0.1693605999843733,-0.04655509232780244,1,0,0.989559,3e-05,20,0
0.9561203273265836,-0.13937787209872776,-0.16455408113268358,-0.046050234493962464,2,0,0.995499,3e-05,20,0
0.956116040562202,-0.13937787209872776,-0.16478692624889116,-0.0460547333084012,3,0,0.9981209999999999,3e-05,20,0
0.956117236340255,-0.13937787209872776,-0.1646567014950786,-0.0460534783797203,4,0,0.998409,3e-05,20,0
0.9681728021629361,-0.07120092389381205,-0.11751189203555545,-0.026801195287547562,1,1,0.991317,3e-05,20,0
0.9679467301364083,-0.07936185677798638,-0.11715138531155157,-0.026991567074691435,2,1,0.996766,3e-05,20,0
0.9679476274919621,-0.07936185677798638,-0.11714147585209211,-0.026990811425338868,3,1,0.997827,3e-05,20,0
0.9622986326534697,-0.09756930495193117,-0.1259865820460684,-0.02831229880932412,1,2,0.990295,3e-05,20,0
0.9617281162565215,-0.10897392416366893,-0.13057365965432166,-0.028740735013177133,2,2,0.99649,3e-05,20,0
0.9425860307036947,-0.0973412568464056,-0.13591296901757854,-0.037770348900847246,1,3,0.9919709999999999,3e-05,20,0
0.9430448462568481,-0.10350885085803345,-0.1356069092209858,-0.037468512540530456,2,3,0.9972540000000001,3e-05,20,0
0.9421032649735195,-0.10690496059221813,-0.13471002947478403,-0.03808794112255878,3,3,0.998505,3e-05,20,0
