split_version,lambda_,num_features,best_value,metric
0,0.003,5,0.8753123828998819,r2
1,0.003,1,0.7457559694024651,r2
2,0.003,1,0.8324069755181863,r2
3,0.003,1,0.7612341624078117,r2
4,0.003,1,-0.11143862051798542,r2
