split_version,lambda_,num_features,best_value,metric
0,0.0003,4,-0.032183423223977284,mse
1,0.0001,5,-0.023575774923017927,mse
2,2.9999999999999997e-05,5,-0.019775452225774245,mse
3,0.0001,4,-0.03312122274404083,mse
4,0.0001,5,-0.020060736650437616,mse
