split_version,lambda_,num_features,best_value,metric
0,0.001,2,-0.021910152193464764,mse
1,0.001,2,-0.02194928717714876,mse
2,0.001,2,-0.02211233334869587,mse
3,0.001,2,-0.022107068784553527,mse
4,0.001,2,-0.02209377588935689,mse
