split_version,lambda_,num_features,best_value,metric
0,0.003,4,-0.4083925766952904,mse
1,0.003,4,-0.39844293740671644,mse
2,0.003,4,-0.4058707515624021,mse
3,0.003,4,-0.38994797161353334,mse
4,0.003,4,-0.39902675505175605,mse
