split_version,lambda_,num_features,best_value,metric
0,0.003,5,-0.5644578573833383,mse
1,0.003,6,-0.4033640257213681,mse
2,2.9999999999999997e-05,4,-0.62004476512104,mse
3,0.001,1,-0.649710458854306,mse
4,0.0001,4,-0.3650441877631509,mse
