split_version,lambda_,num_features,best_value,metric
0,0.003,3,-0.2976213716866194,mse
1,0.003,3,-0.3099052526001538,mse
2,0.003,3,-0.32223531489722523,mse
3,0.003,3,-0.305930926052516,mse
4,0.003,3,-0.30750262808909157,mse
