,total_history_seen,total_history_correct,num_distinct_words_lesson,lesson_index_user,time_to_next_lesson_user,time_since_previous_lesson_user,user_sequence_num,lesson_index_seq,num_lessons_seq,time_diff_first_this_last_previous,time_diff_first_last_seq,day_of_week,weekend_bool,hour_of_day,num_all_solved,time_interval,num_lessons,num_sequences,fold_index
0,-0.6895800589390914,0.6417243048951496,-0.10935122669388746,-0.053947944217586995,0.017809351485785226,-0.0365648723615613,0.021921396112243783,0.04575708261673486,-0.03910373522031701,-0.02592605329067653,0.0022409164807157276,0.0018093242258982942,0.012090053551376049,0.031507365492971263,0.42638623090111816,0.025466035568056284,-0.5341641354546959,0.07251596709707345,0.0
1,-0.6714933234491647,0.6519872648945756,-0.1331944284583951,0.016691895865525604,0.012211024795202188,-0.014496005388416378,-0.0064806612253349525,0.04559417064340329,0.002387065017762843,-0.0026948975440490956,-0.008025352315770947,0.008200365799725518,-0.0017696641629793204,0.00677185113690239,0.5940304045269822,-0.001410089377642762,-0.4434171389741895,0.039177588696784504,1.0
2,-0.9165029588386177,0.8979557660694494,-0.1381944035675506,0.0029515745589672325,0.00830854984411611,-0.019639273114222942,0.004899813956294714,0.04413853637918939,0.0019735528978859734,-0.004798847503729681,-0.0008783405132505957,0.0026703945851863174,-0.0038943230856297653,-0.0046693948847562165,0.640419268193656,0.0038110064572342466,-0.47099894402263764,0.028371726229850687,2.0
3,-0.6630269748651593,0.657490975104326,-0.13506631712797615,-0.0029963336498880526,0.012868885224990403,-0.010878591316104167,0.005342620750789395,0.03683750970085357,0.0060221820769228275,-0.007611090840170614,-0.0005109211838663546,0.004716107717659231,-0.0028630962901645004,-0.00020674681814422625,0.605370706404849,-0.00019589173282566664,-0.4564104785255484,0.0389136332240177,3.0
4,-0.9039141216168812,0.8621173890282193,-0.1324721973653601,0.03595772723984353,0.012339366813402454,-0.015861914965050083,-0.010488916149957618,0.03661075720142332,0.013000827221774562,-0.01553516815589337,-0.015300312107323742,0.00496777736845969,-0.005702696980138196,-0.0034268897229935962,0.6536670414558351,0.002487036773384122,-0.4794342430911838,0.03903659330341398,4.0
