,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,fold_index
0,-0.07793512086572314,-0.049612045459406666,-0.06690471261557054,-0.07892270797799723,0.049100492179743944,0.5673183333673285,0.1044290144394281,0.07926275917000264,0.0,0.05499937623683913,0.0,-0.23900077209652507,0.015890505283786518,0.03435596556966991,0.06894537581213418,0.0,0.0,-0.1671149462630529,-0.1325787745535693,-0.06861730071603608,-0.03502983452275019,-0.02536386718886806,-0.04502078145127028,0.0
1,-0.07765288249398426,-0.04947227305269224,-0.0673663958019417,-0.07863684953955874,0.04893222219770232,0.5677017750819573,0.10420109566559299,0.08019020758097095,0.0,0.05480752954907026,0.0,-0.23700362850684945,0.031544220495089974,0.0,0.0852872489431313,0.0,0.0,-0.1671626111006938,-0.12694250120440223,-0.07235248099936982,-0.03468249265125609,-0.025353283031075743,-0.044232532874333014,1.0
2,-0.07840537585692285,-0.04891689371941103,-0.06650486055880996,-0.07779444122315275,0.048417525168171535,0.5670814292168069,0.104344532568584,0.08024752345422864,0.0,0.05490751981713625,0.0,-0.23724749320727515,0.013952299010061698,0.05819645685453109,0.0,0.04580697589562626,0.0,-0.16663543534652311,-0.13308922129697628,-0.061527313100096445,-0.04438449192694999,-0.024444508332442046,-0.04454515288330768,2.0
3,-0.07806822166800402,-0.04961929151467455,-0.06760029920977613,-0.07881540325406933,0.04896096215395539,0.5668399984567586,0.10343500147574071,0.07954774062383382,0.0,0.054539521906990074,0.0,-0.23784858597206768,0.013288420409921314,0.05746504947228375,0.0,0.04502896260270584,0.0,-0.16677657801033807,-0.13333886966792222,-0.06137703249981409,-0.04450454659835276,-0.025016648186207704,-0.04448860413801285,3.0
4,-0.07915395633802587,-0.04937236037944474,-0.0672429384223736,-0.0777928390300622,0.04802041752997983,0.5673914728178914,0.10403751099536136,0.08055698755557472,0.0,0.054551789761303815,0.0,-0.23068616340055903,0.0,0.03981630489798902,0.052401752200989915,0.01576140137393047,0.0,-0.16491853843402662,-0.1340094518665651,-0.06825297459108193,-0.03853490868162283,-0.024834343578424182,-0.04469111270126829,4.0
