,fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,fold_index
0,-1.0442877707663774,-0.16565583074456833,-0.22999497541272776,0.0,-0.6335785300941249,0.0,0.3295006968522631,0.0,-1.0765572277672932,-0.03634288852299912,0.0
1,-1.0442877707663774,-0.16565583074456833,-0.22999497541272776,0.0,-0.6335785300941249,0.0,0.3295006968522631,0.0,-1.0765572277672932,-0.03634288852299912,1.0
2,-1.0436457625089322,-0.16615575560956328,-0.22995475910419055,0.0,-0.6326836429479943,0.0,0.3295422802998434,0.0,-1.0769730328735578,-0.036526118310559026,2.0
3,-1.0431310886618639,-0.16637529409546936,-0.2296423158686978,0.0,-0.6356627698773638,0.0,0.32951298758619557,0.0,-1.076708686792797,-0.03607404889584069,3.0
4,-1.0431310886618639,-0.16637529409546936,-0.2296423158686978,0.0,-0.6356627698773638,0.0,0.32951298758619557,0.0,-1.076708686792797,-0.03607404889584069,4.0
